Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
GaOGMErGr,Gaming Chair OGAP M Ergonomic Grey,Gaming Chair,OGAP,M,Ergonomic,Grey,16*1*1,16,AY75C,Jane,Receive,Put away
LaSu17i7Bl,"Laptop Susa 17"" i7 Black",Laptop,Susa,"17""",i7,Black,16*1*1,16,CY92B,Amy,Receive,Put away
TVEs654KBl,"TV Esnesih 65"" 4K Black",TV,Esnesih,"65""",4K,Black,8*1*1,8,DV20F,Alex,Receive,Put away
AlSu17i5Wh,"All-in-one Susa 17"" i5 White",All-in-one,Susa,"17""",i5,White,16*1*1,16,BS93D,David,Receive,Put away
KePH45ErWh,Keyboard PH 450 Ergonomic White,Keyboard,PH,450,Ergonomic,White,16*10*1,160,AR23F,Jane,Receive,Put away
OfOGLHeBl,Office Chair OGAP L Head pillow Black,Office Chair,OGAP,L,Head pillow,Black,16*1*1,16,CP93B,Sarah,Receive,Put away
TVGn65S4Bl,"TV Gnusmag 65"" S4K Black",TV,Gnusmag,"65""",S4K,Black,8*1*1,8,DT79B,Jane,Receive,Put away
KeSu35ErWh,Keyboard Susa 350 Ergonomic White,Keyboard,Susa,350,Ergonomic,White,16*10*1,160,DO39H,Sarah,Receive,Put away
TVGL50S4Gr,"TV GL 50"" S4K Grey",TV,GL,"50""",S4K,Grey,8*1*1,8,CP72G,Emily,Receive,Put away
GaOGMHeBl,Gaming Chair OGAP M Head pillow Black,Gaming Chair,OGAP,M,Head pillow,Black,16*1*1,16,AI44F,David,Receive,Put away
NoGrA3doWh,Notebook Graph A3 dot White,Notebook,Graph,A3,dot,White,48*10*5,2400,CY90C,Laura,Receive,Put away
AlPH158GSi,"All-in-one PH 15"" 8GB RAM Silver",All-in-one,PH,"15""",8GB RAM,Silver,16*1*1,16,DO47A,Mike,Receive,Put away
TVYn50FHBl,"TV Ynos 50"" FHD Black",TV,Ynos,"50""",FHD,Black,8*1*1,8,DT59A,Laura,Receive,Put away
SPRe12HePi,SPen Reldeats 12 Hexagonal Pink,SPen,Reldeats,12,Hexagonal,Pink,48*10*5,2400,CS97D,David,Receive,Put away
PeGi12HeWh,Pencil Gib 12 Hexagonal White,Pencil,Gib,12,Hexagonal,White,48*10*5,2400,AK09G,Alex,Receive,Put away
PrSoA4InWh,Printer Sonac A4 Inkjet White,Printer,Sonac,A4,Inkjet,White,16*1*1,16,AW69C,Chris,Receive,Put away
TVEs50S4Wh,"TV Esnesih 50"" S4K White",TV,Esnesih,"50""",S4K,White,8*1*1,8,CL80A,John,Receive,Put away
LaPH15i5Si,"Laptop PH 15"" i5 Silver",Laptop,PH,"15""",i5,Silver,16*1*1,2,DJ13G,Sarah,Receive,Put away
DrWE90SlBe,Drawer WENO 900 Sliding Beige,Drawer,WENO,900,Sliding,Beige,8*1*1,3,CG58F,Sarah,Receive,Put away
AlRe1716Si,"All-in-one Rezar 17"" 16GB RAM Silver",All-in-one,Rezar,"17""",16GB RAM,Silver,16*1*1,11,BL88G,Jane,Receive,Put away
TVGL32SFBl,"TV GL 32"" SFHD Black",TV,GL,"32""",SFHD,Black,8*1*1,6,DG45D,John,Receive,Put away
SPNa12SoPi,SPen Nalin 12 Soluble Pink,SPen,Nalin,12,Soluble,Pink,48*10*5,1132,AP68D,Chris,Receive,Put away
OfAEMLeGr,Office Chair AEKI M Leather Grey,Office Chair,AEKI,M,Leather,Grey,16*1*1,1,AK52B,David,Receive,Put away
GaAEMAdBl,Gaming Chair AEKI M Adjustable Black,Gaming Chair,AEKI,M,Adjustable,Black,16*1*1,2,BJ50A,Mike,Receive,Put away
TaTR18AdSi,Table TRAMK 1800 Adjustable Silver,Table,TRAMA,1800,Adjustable,Silver,8*1*1,6,AW88C,John,Receive,Put away
TVGL32S4Bl,"TV GL 32"" S4K Black",TV,GL,"32""",S4K,Black,8*1*1,8,CQ17C,Sarah,Receive,Put away
CuQE18DoGr,Cupboard QEKI 1800 Door Grey,Cupboard,QEKI,1800,Door,Grey,8*1*1,6,CT97A,David,Receive,Put away
CuRG90LoBe,Cupboard RGAP 900 Locker Beige,Cupboard,RGAP,900,Locker,Beige,8*1*1,8,AZ33E,John,Receive,Put away
AlSu17i7Bl,"All-in-one Susa 17"" i7 Black",All-in-one,Susa,"17""",i7,Black,16*1*1,1,CZ20B,David,Receive,Put away
NoGrA4doGr,Notebook Graph A4 dot Grey,Notebook,Graph,A4,dot,Grey,48*10*5,2252,CU98E,John,Receive,Put away
LaPH1732Gr,"Laptop PH 17"" 32GB RAM Grey",Laptop,PH,"17""",32GB RAM,Grey,16*1*1,4,AH29D,Emily,Receive,Put away
LaPH15i7Gr,"Laptop PH 15"" i7 Grey",Laptop,PH,"15""",i7,Grey,16*1*1,13,BT88A,Emily,Receive,Put away
TaTR10AuWh,Table TRAMA 1000 Auto Adjustable White,Table,TRAMA,1000,Auto Adjustable,White,8*1*1,5,CH95B,Jane,Receive,Put away
AlOv178GBl,"All-in-one Ovonel 17"" 8GB RAM Black",All-in-one,Ovonel,"17""",8GB RAM,Black,16*1*1,15,BZ84D,Emily,Receive,Put away
TVGn50S4Gr,"TV Gnusmag 50"" S4K Grey",TV,Gnusmag,"50""",S4K,Grey,8*1*1,5,DZ85G,John,Receive,Put away
PeNa12HeWh,Pencil Nalin 12 Hexagonal White,Pencil,Nalin,12,Hexagonal,White,48*10*5,2046,AN16G,Amy,Receive,Put away
NoGrA3ruWh,Notebook Graph A3 ruled White,Notebook,Graph,A3,ruled,White,48*10*5,27,AY15G,Mike,Receive,Put away
PrPHA2InMi,Printer PH A2 Inkjet Mix,Printer,PH,A2,Inkjet,Mix,16*1*1,1,BL21B,Laura,Receive,Put away
OfAESLeBl,Office Chair AEKI S Leather Black,Office Chair,AEKI,S,Leather,Black,16*1*1,1,CI06B,Jane,Receive,Put away
SPRe50WaPi,SPen Reldeats 50 Watercolour Pink,SPen,Reldeats,50,Watercolour,Pink,48*10*5,1052,DX63F,Emily,Receive,Put away
KeSu27BlPi,Keyboard Susa 270 Bluetooth Pink,Keyboard,Susa,270,Bluetooth,Pink,16*10*1,3,DH16A,John,Receive,Put away
DrWE18FiWh,Drawer WENO 1800 Filing White,Drawer,WENO,1800,Filing,White,8*1*1,4,BW10F,Emily,Receive,Put away
OfSEMHeBl,Office Chair SEWOL M Head pillow Black,Office Chair,SEWOL,M,Head pillow,Black,16*1*1,7,BU28C,Alex,Receive,Put away
OfSELAdWh,Office Chair SEWOL L Adjustable White,Office Chair,SEWOL,L,Adjustable,White,16*1*1,4,BS44A,Laura,Receive,Put away
NoExA4liSi,Notebook Excercise A4 line Silver,Notebook,Excercise,A4,line,Silver,48*10*5,1692,DO86H,Alex,Receive,Put away
TaCI10AuWh,Table CITSATNAF 1000 Auto Adjustable White,Table,CITSATNAF,1000,Auto Adjustable,White,8*1*1,5,BW98F,Sarah,Receive,Put away
KeRe35BlWh,Keyboard Rerar 350 Bluetooth White,Keyboard,Rerar,350,Bluetooth,White,16*10*1,128,AO15A,Emily,Receive,Put away
GaSELAdGr,Gaming Chair SEWOL L Adjustable Grey,Gaming Chair,SEWOL,L,Adjustable,Grey,16*1*1,5,DW20B,Amy,Receive,Put away
OfSELErBl,Office Chair SEWOL L Ergonomic Black,Office Chair,SEWOL,L,Ergonomic,Black,16*1*1,3,DZ85A,Emily,Receive,Put away
TVEs42SFWh,"TV Esnesih 42"" SFHD White",TV,Esnesih,"42""",SFHD,White,8*1*1,4,AI55G,Sarah,Receive,Put away
KePH45ErNa,Keyboard PH 450 Ergonomic Navi,Keyboard,PH,450,Ergonomic,Navi,16*10*1,137,AH23A,Emily,Receive,Put away
AlSu1532Bl,"All-in-one Susa 15"" 32GB RAM Black",All-in-one,Susa,"15""",32GB RAM,Black,16*1*1,13,BM28H,Mike,Receive,Put away
PrSoA2LaMi,Printer Sonac A2 Laser Mix,Printer,Sonac,A2,Laser,Mix,16*1*1,11,DQ58A,Mike,Receive,Put away
LaYn14i7Si,"Laptop Ynos 14"" i7 Silver",Laptop,Ynos,"14""",i7,Silver,16*1*1,14,AG42C,Mike,Receive,Put away
SPGi12HeGr,SPen Gib 12 Hexagonal Grey,SPen,Gib,12,Hexagonal,Grey,48*10*5,1910,DY05B,Alex,Receive,Put away
CuRG90LoBe,Cupboard RGAP 900 Locker Beige,Cupboard,RGAP,900,Locker,Beige,8*1*1,8,BP97H,Amy,Receive,Put away
PrReA3AlGr,Printer Rehtorb A3 All-in-one Grey,Printer,Rehtorb,A3,All-in-one,Grey,16*1*1,5,CW66E,Jane,Receive,Put away
OfOGSErPi,Office Chair OGAP S Ergonomic Pink,Office Chair,OGAP,S,Ergonomic,Pink,16*1*1,4,DS50D,Amy,Receive,Put away
DrRG90DoGr,Drawer RGAP 900 Door Grey,Drawer,RGAP,900,Door,Grey,8*1*1,1,BZ72E,Amy,Receive,Put away
AlRe1716Wh,"All-in-one Rezar 17"" 16GB RAM White",All-in-one,Rezar,"17""",16GB RAM,White,16*1*1,7,DR85D,Emily,Receive,Put away
PeAl12SoBl,Pencil Aloyarc 12 Soluble Black,Pencil,Aloyarc,12,Soluble,Black,48*10*5,1014,AJ38A,Alex,Receive,Put away
KeHc45BlPi,Keyboard Hcetigol 450 Bluetooth Pink,Keyboard,Hcetigol,450,Bluetooth,Pink,16*10*1,67,AK92C,David,Receive,Put away
PeNa24WaPi,Pencil Nalin 24 Watercolour Pink,Pencil,Nalin,24,Watercolour,Pink,48*10*5,1400,AX96H,John,Receive,Put away
LaSu15i5Si,"Laptop Susa 15"" i5 Silver",Laptop,Susa,"15""",i5,Silver,16*1*1,7,BV18G,John,Receive,Put away
MoSu27MePi,Mouse Susa 270 Mechanical Pink,Mouse,Susa,270,Mechanical,Pink,16*10*1,147,BU58B,David,Receive,Put away
GaXESHeWh,Gaming Chair XENO S Head pillow White,Gaming Chair,XENO,S,Head pillow,White,16*1*1,1,BV16G,Laura,Receive,Put away
GaXESHePi,Gaming Chair XENO S Head pillow Pink,Gaming Chair,XENO,S,Head pillow,Pink,16*1*1,15,CH87A,Amy,Receive,Put away
KePH35MeNa,Keyboard PH 350 Mechanical Navi,Keyboard,PH,350,Mechanical,Navi,16*10*1,129,AH46C,David,Receive,Put away
LaSu1532Si,"Laptop Susa 15"" 32GB RAM Silver",Laptop,Susa,"15""",32GB RAM,Silver,16*1*1,13,BT58A,Jane,Receive,Put away
DrQE12LoWh,Drawer QEKI 1200 Locker White,Drawer,QEKI,1200,Locker,White,8*1*1,8,BX30C,Mike,Receive,Put away
MoPH45MeBl,Mouse PH 450 Mechanical Black,Mouse,PH,450,Mechanical,Black,16*10*1,51,AT77C,Jane,Receive,Put away
PeNa50WaPi,Pencil Nalin 50 Watercolour Pink,Pencil,Nalin,50,Watercolour,Pink,48*10*5,2111,AJ57A,John,Receive,Put away
LaRe14i5Si,"Laptop Rezar 14"" i5 Silver",Laptop,Rezar,"14""",i5,Silver,16*1*1,1,CO32D,Sarah,Receive,Put away
GaAESHeWh,Gaming Chair AEKI S Head pillow White,Gaming Chair,AEKI,S,Head pillow,White,16*1*1,7,DQ97D,John,Receive,Put away
KeSu27BlBl,Keyboard Susa 270 Bluetooth Black,Keyboard,Susa,270,Bluetooth,Black,16*10*1,120,CT80F,Laura,Receive,Put away
AlOv178GSi,"All-in-one Ovonel 17"" 8GB RAM Silver",All-in-one,Ovonel,"17""",8GB RAM,Silver,16*1*1,11,BF70B,Emily,Receive,Put away
KePH27ErPi,Keyboard PH 270 Ergonomic Pink,Keyboard,PH,270,Ergonomic,Pink,16*10*1,97,AG10H,Chris,Receive,Put away
AlYn1516Gr,"All-in-one Ynos 15"" 16GB RAM Grey",All-in-one,Ynos,"15""",16GB RAM,Grey,16*1*1,1,CX88E,John,Receive,Put away
DrTE18SlBl,Drawer TEWOL 1800 Sliding Black,Drawer,TEWOL,1800,Sliding,Black,8*1*1,5,BN05H,Amy,Receive,Put away
PrSoA2AlGr,Printer Sonac A2 All-in-one Grey,Printer,Sonac,A2,All-in-one,Grey,16*1*1,9,CR01H,David,Receive,Put away
NoExA4ruWh,Notebook Excercise A4 ruled White,Notebook,Excercise,A4,ruled,White,48*10*5,1495,BN35C,John,Receive,Put away
AlPH17i5Wh,"All-in-one PH 17"" i5 White",All-in-one,PH,"17""",i5,White,16*1*1,12,CJ10C,Mike,Receive,Put away
SPNa24WaGr,SPen Nalin 24 Watercolour Grey,SPen,Nalin,24,Watercolour,Grey,48*10*5,2052,AL19G,Sarah,Receive,Put away
LaSu15i7Wh,"Laptop Susa 15"" i7 White",Laptop,Susa,"15""",i7,White,16*1*1,4,CP33G,Amy,Receive,Put away
MoPH27WiPi,Mouse PH 270 Wireled Pink,Mouse,PH,270,Wireled,Pink,16*10*1,11,DU73B,Jane,Receive,Put away
PrPHA3LaMi,Printer PH A3 Laser Mix,Printer,PH,A3,Laser,Mix,16*1*1,9,CY11A,Amy,Receive,Put away
GaXEMErWh,Gaming Chair XENO M Ergonomic White,Gaming Chair,XENO,M,Ergonomic,White,16*1*1,6,AI30H,David,Receive,Put away
CaWE12DoWh,Cabinet WENO 1200 Door White,Cabinet,WENO,1200,Door,White,8*1*1,6,DU24G,Mike,Receive,Put away
KeRe35MeNa,Keyboard Rerar 350 Mechanical Navi,Keyboard,Rerar,350,Mechanical,Navi,16*10*1,84,CK88A,Sarah,Receive,Put away
PeRe12SoWh,Pencil Reldeats 12 Soluble White,Pencil,Reldeats,12,Soluble,White,48*10*5,972,AT70A,Emily,Receive,Put away
PrReA3WiGr,Printer Rehtorb A3 Wifi Grey,Printer,Rehtorb,A3,Wifi,Grey,16*1*1,11,BK16A,Jane,Receive,Put away
CuTE12FiBe,Cupboard TEWOL 1200 Filing Beige,Cupboard,TEWOL,1200,Filing,Beige,8*1*1,2,BI52C,Mike,Receive,Put away
OfSELErWh,Office Chair SEWOL L Ergonomic White,Office Chair,SEWOL,L,Ergonomic,White,16*1*1,4,BW98A,Sarah,Receive,Put away
LaPH178GBl,"Laptop PH 17"" 8GB RAM Black",Laptop,PH,"17""",8GB RAM,Black,16*1*1,8,BH57F,John,Receive,Put away
NoMuA5liWh,Notebook Music A5 line White,Notebook,Music,A5,line,White,48*10*5,308,CQ87D,Sarah,Receive,Put away
TaCI18FrSi,Table CITSATNAF 1800 Frame Silver,Table,CITSATNAF,1800,Frame,Silver,8*1*1,8,DK43B,Mike,Receive,Put away
GaAESLeBl,Gaming Chair AEKI S Leather Black,Gaming Chair,AEKI,S,Leather,Black,16*1*1,11,CL60C,Mike,Receive,Put away
LaRe14i7Gr,"Laptop Rezar 14"" i7 Grey",Laptop,Rezar,"14""",i7,Grey,16*1*1,2,AK96H,Amy,Receive,Put away
MoSu27BlWh,Mouse Susa 270 Bluetooth White,Mouse,Susa,270,Bluetooth,White,16*10*1,58,CI11G,Jane,Receive,Put away
MoHc45BlWh,Mouse Hcetigol 450 Bluetooth White,Mouse,Hcetigol,450,Bluetooth,White,16*10*1,10,CH86B,Sarah,Receive,Put away
OfSEMLeBl,Office Chair SEWOL M Leather Black,Office Chair,SEWOL,M,Leather,Black,16*1*1,11,CZ15G,John,Receive,Put away
CaWE90LoBl,Cabinet WENO 900 Locker Black,Cabinet,WENO,900,Locker,Black,8*1*1,4,BQ71D,Sarah,Receive,Put away
TVYn75S4Gr,"TV Ynos 75"" S4K Grey",TV,Ynos,"75""",S4K,Grey,8*1*1,1,BY81A,Sarah,Receive,Put away
GaAEMLeGr,Gaming Chair AEKI M Leather Grey,Gaming Chair,AEKI,M,Leather,Grey,16*1*1,2,DT47G,Chris,Receive,Put away
AlOv1532Bl,"All-in-one Ovonel 15"" 32GB RAM Black",All-in-one,Ovonel,"15""",32GB RAM,Black,16*1*1,10,AM82E,Alex,Receive,Put away
GaOGMErWh,Gaming Chair OGAP M Ergonomic White,Gaming Chair,OGAP,M,Ergonomic,White,16*1*1,14,AT85H,Alex,Receive,Put away
CuWE90SlWh,Cupboard WENO 900 Sliding White,Cupboard,WENO,900,Sliding,White,8*1*1,3,AL19E,Jane,Receive,Put away
TaAE10AuWh,Table AEKI 1000 Auto Adjustable White,Table,AEKI,1000,Auto Adjustable,White,8*1*1,8,DH76D,Chris,Receive,Put away
MoPH45WiPi,Mouse PH 450 Wireled Pink,Mouse,PH,450,Wireled,Pink,16*10*1,59,BZ84F,Amy,Receive,Put away
GaSESHePi,Gaming Chair SEWOL S Head pillow Pink,Gaming Chair,SEWOL,S,Head pillow,Pink,16*1*1,4,BW67D,Alex,Receive,Put away
PrPHA4LaBl,Printer PH A4 Laser Black,Printer,PH,A4,Laser,Black,16*1*1,7,AY27G,Laura,Receive,Put away
KePH35MeBl,Keyboard PH 350 Mechanical Black,Keyboard,PH,350,Mechanical,Black,16*10*1,98,CZ45B,Emily,Receive,Put away
CaWE12LoGr,Cabinet WENO 1200 Locker Grey,Cabinet,WENO,1200,Locker,Grey,8*1*1,5,AK01A,Amy,Receive,Put away
AlYn158GBl,"All-in-one Ynos 15"" 8GB RAM Black",All-in-one,Ynos,"15""",8GB RAM,Black,16*1*1,11,AS89E,Amy,Receive,Put away
OfOGMErGr,Office Chair OGAP M Ergonomic Grey,Office Chair,OGAP,M,Ergonomic,Grey,16*1*1,1,AK65A,Laura,Receive,Put away
CuTE18LoWh,Cupboard TEWOL 1800 Locker White,Cupboard,TEWOL,1800,Locker,White,8*1*1,2,DX94A,Mike,Receive,Put away
CuWE18LoGr,Cupboard WENO 1800 Locker Grey,Cupboard,WENO,1800,Locker,Grey,8*1*1,8,CZ15E,Jane,Receive,Put away
MoSu45WiPi,Mouse Susa 450 Wireled Pink,Mouse,Susa,450,Wireled,Pink,16*10*1,27,BU74B,Mike,Receive,Put away
TaAE18WoSi,Table AEKI 1800 Workstation Silver,Table,AEKI,1800,Workstation,Silver,8*1*1,2,BJ41B,Amy,Receive,Put away
TaAE18FrBl,Table AEKI 1800 Frame Black,Table,AEKI,1800,Frame,Black,8*1*1,3,AF74B,Emily,Receive,Put away
TVEs504KWh,"TV Esnesih 50"" 4K White",TV,Esnesih,"50""",4K,White,8*1*1,4,DS89G,Laura,Receive,Put away
LaPH1432Si,"Laptop PH 14"" 32GB RAM Silver",Laptop,PH,"14""",32GB RAM,Silver,16*1*1,7,BX90C,Chris,Receive,Put away
KeSu35WiWh,Keyboard Susa 350 Wireled White,Keyboard,Susa,350,Wireled,White,16*10*1,1,AP43D,Alex,Receive,Put away
DrTE90SlBl,Drawer TEWOL 900 Sliding Black,Drawer,TEWOL,900,Sliding,Black,8*1*1,2,CK37C,Jane,Receive,Put away
TVYn32SFWh,"TV Ynos 32"" SFHD White",TV,Ynos,"32""",SFHD,White,8*1*1,6,CY59H,Chris,Receive,Put away
TaTR15FrBl,Table TRAMA 1500 Frame Black,Table,TRAMK,1500,Frame,Black,8*1*1,8,BU14C,David,Receive,Put away
LaRe17i5Bl,"Laptop Rezar 17"" i5 Black",Laptop,Rezar,"17""",i5,Black,16*1*1,7,CP83B,Sarah,Receive,Put away
PrSoA4MoBl,Printer Sonac A4 Mono Black,Printer,Sonac,A4,Mono,Black,16*1*1,3,DP92F,Chris,Receive,Put away
KeHc35WiNa,Keyboard Hcetigol 350 Wireled Navi,Keyboard,Hcetigol,350,Wireled,Navi,16*10*1,122,BU25F,John,Receive,Put away
NoGrA5liGr,Notebook Graph A5 line Grey,Notebook,Graph,A5,line,Grey,48*10*5,2313,CY86H,Jane,Receive,Put away
TVEs32S4Gr,"TV Esnesih 32"" S4K Grey",TV,Esnesih,"32""",S4K,Grey,8*1*1,7,DW56D,John,Receive,Put away
SPNa12WaGr,SPen Nalin 12 Watercolour Grey,SPen,Nalin,12,Watercolour,Grey,48*10*5,1565,BL35F,David,Receive,Put away
DrTE12FiWh,Drawer TEWOL 1200 Filing White,Drawer,TEWOL,1200,Filing,White,8*1*1,1,AU08G,Amy,Receive,Put away
GaAESErPi,Gaming Chair AEKI S Ergonomic Pink,Gaming Chair,AEKI,S,Ergonomic,Pink,16*1*1,3,DI63H,Jane,Receive,Put away
TaAE18AdWh,Table AEKI 1800 Adjustable White,Table,AEKI,1800,Adjustable,White,8*1*1,6,CH46H,David,Receive,Put away
PrNoA4LaGr,Printer Nospe A4 Laser Grey,Printer,Nospe,A4,Laser,Grey,16*1*1,13,BK15B,Emily,Receive,Put away
KeSu45WiWh,Keyboard Susa 450 Wireled White,Keyboard,Susa,450,Wireled,White,16*10*1,86,CT80B,Chris,Receive,Put away
MoSu45ErNa,Mouse Susa 450 Ergonomic Navi,Mouse,Susa,450,Ergonomic,Navi,16*10*1,145,CL10E,Jane,Receive,Put away
TVYn42SFWh,"TV Ynos 42"" SFHD White",TV,Ynos,"42""",SFHD,White,8*1*1,1,CM46F,Sarah,Receive,Put away
KeRe45ErBl,Keyboard Rerar 450 Ergonomic Black,Keyboard,Rerar,450,Ergonomic,Black,16*10*1,95,DP76G,Alex,Receive,Put away
KeSu27WiPi,Keyboard Susa 270 Wireled Pink,Keyboard,Susa,270,Wireled,Pink,16*10*1,23,BP12D,Laura,Receive,Put away
TVEs65SFBl,"TV Esnesih 65"" SFHD Black",TV,Esnesih,"65""",SFHD,Black,8*1*1,5,CN46F,John,Receive,Put away
DrRG90SlBe,Drawer RGAP 900 Sliding Beige,Drawer,RGAP,900,Sliding,Beige,8*1*1,5,CN54A,Alex,Receive,Put away
PrNoA2LaBl,Printer Nospe A2 Laser Black,Printer,Nospe,A2,Laser,Black,16*1*1,12,DL50C,John,Receive,Put away
MoRe27MeBl,Mouse Rerar 270 Mechanical Black,Mouse,Rerar,270,Mechanical,Black,16*10*1,18,DX76F,Amy,Receive,Put away
AlOv148GGr,"All-in-one Ovonel 14"" 8GB RAM Grey",All-in-one,Ovonel,"14""",8GB RAM,Grey,16*1*1,9,AX43D,Emily,Receive,Put away
TaTR18WoBl,Table TRAMA 1800 Workstation Black,Table,TRAMA,1800,Workstation,Black,8*1*1,1,AN35D,Jane,Receive,Put away
KePH27WiPi,Keyboard PH 270 Wireled Pink,Keyboard,PH,270,Wireled,Pink,16*10*1,42,DH97D,Jane,Receive,Put away
PeRe50HeWh,Pencil Reldeats 50 Hexagonal White,Pencil,Reldeats,50,Hexagonal,White,48*10*5,915,AL45E,Mike,Receive,Put away
KeHc45BlWh,Keyboard Hcetigol 450 Bluetooth White,Keyboard,Hcetigol,450,Bluetooth,White,16*10*1,42,DS55H,Sarah,Receive,Put away
PeRe24SoGr,Pencil Reldeats 24 Soluble Grey,Pencil,Reldeats,24,Soluble,Grey,48*10*5,1105,BS11F,Amy,Receive,Put away
AlSu15i5Bl,"All-in-one Susa 15"" i5 Black",All-in-one,Susa,"15""",i5,Black,16*1*1,1,CG58A,Mike,Receive,Put away
CuWE12LoGr,Cupboard WENO 1200 Locker Grey,Cupboard,WENO,1200,Locker,Grey,8*1*1,3,BR69E,Laura,Receive,Put away
PrPHA3WiWh,Printer PH A3 Wifi White,Printer,PH,A3,Wifi,White,16*1*1,14,CU46H,David,Receive,Put away
AlPH1532Wh,"All-in-one PH 15"" 32GB RAM White",All-in-one,PH,"15""",32GB RAM,White,16*1*1,2,BY43G,Chris,Receive,Put away
OfXESErPi,Office Chair XENO S Ergonomic Pink,Office Chair,XENO,S,Ergonomic,Pink,16*1*1,10,DR77H,David,Receive,Put away
LaOv15i7Si,"Laptop Ovonel 15"" i7 Silver",Laptop,Ovonel,"15""",i7,Silver,16*1*1,13,DP62C,John,Receive,Put away
DrRG12FiBe,Drawer RGAP 1200 Filing Beige,Drawer,RGAP,1200,Filing,Beige,8*1*1,4,DV40B,Jane,Receive,Put away
CaWE18SlGr,Cabinet WENO 1800 Sliding Grey,Cabinet,WENO,1800,Sliding,Grey,8*1*1,3,CM96G,Laura,Receive,Put away
GaAELAdPi,Gaming Chair AEKI L Adjustable Pink,Gaming Chair,AEKI,L,Adjustable,Pink,16*1*1,15,AZ21B,David,Receive,Put away
KeSu35WiNa,Keyboard Susa 350 Wireled Navi,Keyboard,Susa,350,Wireled,Navi,16*10*1,61,CV96E,David,Receive,Put away
TaTR10WoBl,Table TRAMA 1000 Workstation Black,Table,TRAMA,1000,Workstation,Black,8*1*1,2,AR45D,Chris,Receive,Put away
MoSu45WiWh,Mouse Susa 450 Wireled White,Mouse,Susa,450,Wireled,White,16*10*1,158,CL71B,John,Receive,Put away
PeAl12WaWh,Pencil Aloyarc 12 Watercolour White,Pencil,Aloyarc,12,Watercolour,White,48*10*5,1061,CF39F,Mike,Receive,Put away
PrReA2MoMi,Printer Rehtorb A2 Mono Mix,Printer,Rehtorb,A2,Mono,Mix,16*1*1,10,BG65G,John,Receive,Put away
DrWE90FiBl,Drawer WENO 900 Filing Black,Drawer,WENO,900,Filing,Black,8*1*1,2,DM92F,Sarah,Receive,Put away
MoHc27MeBl,Mouse Hcetigol 270 Mechanical Black,Mouse,Hcetigol,270,Mechanical,Black,16*10*1,135,DM68B,Laura,Receive,Put away
TVYn754KGr,"TV Ynos 75"" 4K Grey",TV,Ynos,"75""",4K,Grey,8*1*1,8,CV73D,Sarah,Receive,Put away
OfSELErGr,Office Chair SEWOL L Ergonomic Grey,Office Chair,SEWOL,L,Ergonomic,Grey,16*1*1,1,AY85B,Emily,Receive,Put away
LaRe15i7Wh,"Laptop Rezar 15"" i7 White",Laptop,Rezar,"15""",i7,White,16*1*1,12,DZ32F,Emily,Receive,Put away
MoHc45MePi,Mouse Hcetigol 450 Mechanical Pink,Mouse,Hcetigol,450,Mechanical,Pink,16*10*1,83,AJ88G,Emily,Receive,Put away
CuTE12SlGr,Cupboard TEWOL 1200 Sliding Grey,Cupboard,TEWOL,1200,Sliding,Grey,8*1*1,7,CK02E,Alex,Receive,Put away
SPAl12WaWh,SPen Aloyarc 12 Watercolour White,SPen,Aloyarc,12,Watercolour,White,48*10*5,2100,BQ98A,David,Receive,Put away
PeRe12HeWh,Pencil Reldeats 12 Hexagonal White,Pencil,Reldeats,12,Hexagonal,White,48*10*5,1253,DN76H,Amy,Receive,Put away
MoRe35MeWh,Mouse Rerar 350 Mechanical White,Mouse,Rerar,350,Mechanical,White,16*10*1,65,DN18H,John,Receive,Put away
DrWE18LoWh,Drawer WENO 1800 Locker White,Drawer,WENO,1800,Locker,White,8*1*1,3,CW69A,Alex,Receive,Put away
AlOv1716Si,"All-in-one Ovonel 17"" 16GB RAM Silver",All-in-one,Ovonel,"17""",16GB RAM,Silver,16*1*1,12,CR09G,Sarah,Receive,Put away
LaRe178GWh,"Laptop Rezar 17"" 8GB RAM White",Laptop,Rezar,"17""",8GB RAM,White,16*1*1,15,CX80G,Jane,Receive,Put away
TVEs32SFSi,"TV Esnesih 32"" SFHD Silver",TV,Esnesih,"32""",SFHD,Silver,8*1*1,8,CN47B,Mike,Receive,Put away
CaRG18DoWh,Cabinet RGAP 1800 Door White,Cabinet,RGAP,1800,Door,White,8*1*1,8,CH02D,David,Receive,Put away
PrPHA2InBl,Printer PH A2 Inkjet Black,Printer,PH,A2,Inkjet,Black,16*1*1,8,DX19H,Laura,Receive,Put away
CaQE12FiBl,Cabinet QEKI 1200 Filing Black,Cabinet,QEKI,1200,Filing,Black,8*1*1,7,AQ32G,Sarah,Receive,Put away
AlSu15i5Wh,"All-in-one Susa 15"" i5 White",All-in-one,Susa,"15""",i5,White,16*1*1,10,CO03A,John,Receive,Put away
SPNa50HeGr,SPen Nalin 50 Hexagonal Grey,SPen,Nalin,50,Hexagonal,Grey,48*10*5,89,BU15G,Alex,Receive,Put away
OfSELLeGr,Office Chair SEWOL L Leather Grey,Office Chair,SEWOL,L,Leather,Grey,16*1*1,1,CP02E,John,Receive,Put away
AlSu14i7Wh,"All-in-one Susa 14"" i7 White",All-in-one,Susa,"14""",i7,White,16*1*1,2,DJ07H,Chris,Receive,Put away
