Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
NoMuA5ruWh,Notebook Music A5 ruled White,Notebook,Music,A5,ruled,White,48*10*5,153,AI58C,Jane,Receive,Put away
KePH35MeWh,Keyboard PH 350 Mechanical White,Keyboard,PH,350,Mechanical,White,16*10*1,52,DI63A,David,Receive,Put away
AlSu14i5Si,"All-in-one Susa 14"" i5 Silver",All-in-one,Susa,"14""",i5,Silver,16*1*1,14,BS80C,Sarah,Receive,Put away
CaWE18SlWh,Cabinet WENO 1800 Sliding White,Cabinet,WENO,1800,Sliding,White,8*1*1,5,AZ27G,Sarah,Receive,Put away
KeHc27BlPi,Keyboard Hcetigol 270 Bluetooth Pink,Keyboard,Hcetigol,270,Bluetooth,Pink,16*10*1,80,AZ21B,Amy,Receive,Put away
CuTE18SlWh,Cupboard TEWOL 1800 Sliding White,Cupboard,TEWOL,1800,Sliding,White,8*1*1,6,BO61E,Chris,Receive,Put away
NoExA4doGr,Notebook Excercise A4 dot Grey,Notebook,Excercise,A4,dot,Grey,48*10*5,486,BZ74E,Alex,Receive,Put away
GaSESAdWh,Gaming Chair SEWOL S Adjustable White,Gaming Chair,SEWOL,S,Adjustable,White,16*1*1,1,AN73A,Chris,Receive,Put away
PrNoA2WiWh,Printer Nospe A2 Wifi White,Printer,Nospe,A2,Wifi,White,16*1*1,15,DS42F,Amy,Receive,Put away
OfSESErBl,Office Chair SEWOL S Ergonomic Black,Office Chair,SEWOL,S,Ergonomic,Black,16*1*1,14,AF64H,Alex,Receive,Put away
DrWE18FiBl,Drawer WENO 1800 Filing Black,Drawer,WENO,1800,Filing,Black,8*1*1,4,CJ60H,Sarah,Receive,Put away
CuRG12LoBe,Cupboard RGAP 1200 Locker Beige,Cupboard,RGAP,1200,Locker,Beige,8*1*1,8,AZ71G,Mike,Receive,Put away
GaXEMLeBl,Gaming Chair XENO M Leather Black,Gaming Chair,XENO,M,Leather,Black,16*1*1,9,DF25A,Amy,Receive,Put away
KeSu45MeNa,Keyboard Susa 450 Mechanical Navi,Keyboard,Susa,450,Mechanical,Navi,16*10*1,140,BS82F,Alex,Receive,Put away
DrRG90DoGr,Drawer RGAP 900 Door Grey,Drawer,RGAP,900,Door,Grey,8*1*1,4,DV52F,Emily,Receive,Put away
CaTE90LoBl,Cabinet TEWOL 900 Locker Black,Cabinet,TEWOL,900,Locker,Black,8*1*1,2,DY40A,Amy,Receive,Put away
CaWE90SlBl,Cabinet WENO 900 Sliding Black,Cabinet,WENO,900,Sliding,Black,8*1*1,7,AU16F,John,Receive,Put away
MoSu45BlPi,Mouse Susa 450 Bluetooth Pink,Mouse,Susa,450,Bluetooth,Pink,16*10*1,30,BI09C,Sarah,Receive,Put away
GaXESHeGr,Gaming Chair XENO S Head pillow Grey,Gaming Chair,XENO,S,Head pillow,Grey,16*1*1,7,DR40B,Chris,Receive,Put away
AlYn14i7Wh,"All-in-one Ynos 14"" i7 White",All-in-one,Ynos,"14""",i7,White,16*1*1,13,BI87G,Amy,Receive,Put away
AlSu15i7Bl,"All-in-one Susa 15"" i7 Black",All-in-one,Susa,"15""",i7,Black,16*1*1,7,BK46C,Mike,Receive,Put away
AlRe1716Gr,"All-in-one Rezar 17"" 16GB RAM Grey",All-in-one,Rezar,"17""",16GB RAM,Grey,16*1*1,16,DL47E,Emily,Receive,Put away
AlPH17i5Gr,"All-in-one PH 17"" i5 Grey",All-in-one,PH,"17""",i5,Grey,16*1*1,11,CX34B,Alex,Receive,Put away
TVGn32FHSi,"TV Gnusmag 32"" FHD Silver",TV,Gnusmag,"32""",FHD,Silver,8*1*1,2,CK31D,David,Receive,Put away
OfSEMAdGr,Office Chair SEWOL M Adjustable Grey,Office Chair,SEWOL,M,Adjustable,Grey,16*1*1,9,CI40A,David,Receive,Put away
PrReA3InMi,Printer Rehtorb A3 Inkjet Mix,Printer,Rehtorb,A3,Inkjet,Mix,16*1*1,9,CS20F,Sarah,Receive,Put away
NoExA5ruGr,Notebook Excercise A5 ruled Grey,Notebook,Excercise,A5,ruled,Grey,48*10*5,410,DG32H,John,Receive,Put away
PrSoA4InWh,Printer Sonac A4 Inkjet White,Printer,Sonac,A4,Inkjet,White,16*1*1,10,CN12H,Jane,Receive,Put away
AlSu14i7Si,"All-in-one Susa 14"" i7 Silver",All-in-one,Susa,"14""",i7,Silver,16*1*1,11,DF38F,Laura,Receive,Put away
PrSoA3WiBl,Printer Sonac A3 Wifi Black,Printer,Sonac,A3,Wifi,Black,16*1*1,16,BU95B,Amy,Receive,Put away
DrQE90SlBl,Drawer QEKI 900 Sliding Black,Drawer,QEKI,900,Sliding,Black,8*1*1,3,CS40G,Laura,Receive,Put away
TaTR18WoSi,Table TRAMA 1800 Workstation Silver,Table,TRAMA,1800,Workstation,Silver,8*1*1,3,BL36E,Alex,Receive,Put away
OfXESErBl,Office Chair XENO S Ergonomic Black,Office Chair,XENO,S,Ergonomic,Black,16*1*1,6,CH87E,Chris,Receive,Put away
OfXESHeGr,Office Chair XENO S Head pillow Grey,Office Chair,XENO,S,Head pillow,Grey,16*1*1,2,AV29A,Sarah,Receive,Put away
TVGL65SFGr,"TV GL 65"" SFHD Grey",TV,GL,"65""",SFHD,Grey,8*1*1,1,CO89G,Emily,Receive,Put away
LaSu14i5Bl,"Laptop Susa 14"" i5 Black",Laptop,Susa,"14""",i5,Black,16*1*1,1,AQ12C,John,Receive,Put away
LaOv158GBl,"Laptop Ovonel 15"" 8GB RAM Black",Laptop,Ovonel,"15""",8GB RAM,Black,16*1*1,10,DQ63G,Laura,Receive,Put away
AlRe1532Si,"All-in-one Rezar 15"" 32GB RAM Silver",All-in-one,Rezar,"15""",32GB RAM,Silver,16*1*1,9,CZ37H,Sarah,Receive,Put away
AlPH1516Gr,"All-in-one PH 15"" 16GB RAM Grey",All-in-one,PH,"15""",16GB RAM,Grey,16*1*1,2,DH49D,Amy,Receive,Put away
PrSoA4LaBl,Printer Sonac A4 Laser Black,Printer,Sonac,A4,Laser,Black,16*1*1,16,DN24B,Mike,Receive,Put away
LaSu178GSi,"Laptop Susa 17"" 8GB RAM Silver",Laptop,Susa,"17""",8GB RAM,Silver,16*1*1,10,BO50B,Mike,Receive,Put away
LaSu148GBl,"Laptop Susa 14"" 8GB RAM Black",Laptop,Susa,"14""",8GB RAM,Black,16*1*1,14,DH52G,Alex,Receive,Put away
CuWE12FiWh,Cupboard WENO 1200 Filing White,Cupboard,WENO,1200,Filing,White,8*1*1,8,AT61B,Jane,Receive,Put away
PrPHA3MoBl,Printer PH A3 Mono Black,Printer,PH,A3,Mono,Black,16*1*1,15,BL06F,Jane,Receive,Put away
OfXEMErGr,Office Chair XENO M Ergonomic Grey,Office Chair,XENO,M,Ergonomic,Grey,16*1*1,8,CP74B,John,Receive,Put away
DrWE90SlGr,Drawer WENO 900 Sliding Grey,Drawer,WENO,900,Sliding,Grey,8*1*1,3,DO20B,Jane,Receive,Put away
KeHc45ErNa,Keyboard Hcetigol 450 Ergonomic Navi,Keyboard,Hcetigol,450,Ergonomic,Navi,16*10*1,40,CP35D,Emily,Receive,Put away
CaWE12SlBl,Cabinet WENO 1200 Sliding Black,Cabinet,WENO,1200,Sliding,Black,8*1*1,5,AL68D,Jane,Receive,Put away
CaWE12SlGr,Cabinet WENO 1200 Sliding Grey,Cabinet,WENO,1200,Sliding,Grey,8*1*1,1,CL78F,Alex,Receive,Put away
CuQE12LoBe,Cupboard QEKI 1200 Locker Beige,Cupboard,QEKI,1200,Locker,Beige,8*1*1,4,DY90C,Chris,Receive,Put away
GaSELAdWh,Gaming Chair SEWOL L Adjustable White,Gaming Chair,SEWOL,L,Adjustable,White,16*1*1,13,BL04E,Emily,Receive,Put away
CuRG12SlBl,Cupboard RGAP 1200 Sliding Black,Cupboard,RGAP,1200,Sliding,Black,8*1*1,1,BX85H,Alex,Receive,Put away
KeRe45ErPi,Keyboard Rerar 450 Ergonomic Pink,Keyboard,Rerar,450,Ergonomic,Pink,16*10*1,94,BK82E,John,Receive,Put away
DrQE18LoBl,Drawer QEKI 1800 Locker Black,Drawer,QEKI,1800,Locker,Black,8*1*1,6,BS33G,Amy,Receive,Put away
LaSu1532Gr,"Laptop Susa 15"" 32GB RAM Grey",Laptop,Susa,"15""",32GB RAM,Grey,16*1*1,1,BF02H,Alex,Receive,Put away
MoSu45BlPi,Mouse Susa 450 Bluetooth Pink,Mouse,Susa,450,Bluetooth,Pink,16*10*1,71,BM13D,Emily,Receive,Put away
AlYn1532Gr,"All-in-one Ynos 15"" 32GB RAM Grey",All-in-one,Ynos,"15""",32GB RAM,Grey,16*1*1,5,BS38D,Amy,Receive,Put away
TVGL75S4Bl,"TV GL 75"" S4K Black",TV,GL,"75""",S4K,Black,8*1*1,2,CK23H,Emily,Receive,Put away
PeNa12HeWh,Pencil Nalin 12 Hexagonal White,Pencil,Nalin,12,Hexagonal,White,48*10*5,459,DQ13C,Laura,Receive,Put away
LaRe1732Bl,"Laptop Rezar 17"" 32GB RAM Black",Laptop,Rezar,"17""",32GB RAM,Black,16*1*1,11,CF88B,Mike,Receive,Put away
PeGi50HeGr,Pencil Gib 50 Hexagonal Grey,Pencil,Gib,50,Hexagonal,Grey,48*10*5,2004,CV50D,Laura,Receive,Put away
SPRe50WaWh,SPen Reldeats 50 Watercolour White,SPen,Reldeats,50,Watercolour,White,48*10*5,1164,DG35G,Laura,Receive,Put away
LaOv1432Wh,"Laptop Ovonel 14"" 32GB RAM White",Laptop,Ovonel,"14""",32GB RAM,White,16*1*1,10,BO46F,Laura,Receive,Put away
CuTE90FiWh,Cupboard TEWOL 900 Filing White,Cupboard,TEWOL,900,Filing,White,8*1*1,4,AO94D,Jane,Receive,Put away
CuTE90LoBl,Cupboard TEWOL 900 Locker Black,Cupboard,TEWOL,900,Locker,Black,8*1*1,5,CS31A,Chris,Receive,Put away
AlRe1716Si,"All-in-one Rezar 17"" 16GB RAM Silver",All-in-one,Rezar,"17""",16GB RAM,Silver,16*1*1,3,AY01H,Alex,Receive,Put away
AlYn148GGr,"All-in-one Ynos 14"" 8GB RAM Grey",All-in-one,Ynos,"14""",8GB RAM,Grey,16*1*1,7,DM02D,Amy,Receive,Put away
TaTR18WoSi,Table TRAMA 1800 Workstation Silver,Table,TRAMK,1800,Workstation,Silver,8*1*1,1,DI47A,Alex,Receive,Put away
PrReA2AlMi,Printer Rehtorb A2 All-in-one Mix,Printer,Rehtorb,A2,All-in-one,Mix,16*1*1,16,DG12B,Laura,Receive,Put away
TVGL754KBl,"TV GL 75"" 4K Black",TV,GL,"75""",4K,Black,8*1*1,7,DI40D,David,Receive,Put away
TVGn50S4Wh,"TV Gnusmag 50"" S4K White",TV,Gnusmag,"50""",S4K,White,8*1*1,6,CG58A,Chris,Receive,Put away
TaTR18AdWh,Table TRAMA 1800 Adjustable White,Table,TRAMA,1800,Adjustable,White,8*1*1,6,BH57C,Chris,Receive,Put away
TaTR10AdWh,Table TRAMK 1000 Adjustable White,Table,TRAMA,1000,Adjustable,White,8*1*1,7,DN49C,Chris,Receive,Put away
PrNoA2InBl,Printer Nospe A2 Inkjet Black,Printer,Nospe,A2,Inkjet,Black,16*1*1,2,CV44G,Laura,Receive,Put away
SPAl24HeWh,SPen Aloyarc 24 Hexagonal White,SPen,Aloyarc,24,Hexagonal,White,48*10*5,1336,CN42H,Emily,Receive,Put away
AlPH14i7Si,"All-in-one PH 14"" i7 Silver",All-in-one,PH,"14""",i7,Silver,16*1*1,13,AW44C,Chris,Receive,Put away
PrNoA3MoGr,Printer Nospe A3 Mono Grey,Printer,Nospe,A3,Mono,Grey,16*1*1,2,AT39F,Alex,Receive,Put away
AlOv15i5Wh,"All-in-one Ovonel 15"" i5 White",All-in-one,Ovonel,"15""",i5,White,16*1*1,9,BQ86H,Amy,Receive,Put away
LaRe17i5Wh,"Laptop Rezar 17"" i5 White",Laptop,Rezar,"17""",i5,White,16*1*1,3,DQ79H,Emily,Receive,Put away
PeNa50SoGr,Pencil Nalin 50 Soluble Grey,Pencil,Nalin,50,Soluble,Grey,48*10*5,1883,AT76E,John,Receive,Put away
AlOv148GWh,"All-in-one Ovonel 14"" 8GB RAM White",All-in-one,Ovonel,"14""",8GB RAM,White,16*1*1,11,AY11H,Alex,Receive,Put away
TVYn32S4Gr,"TV Ynos 32"" S4K Grey",TV,Ynos,"32""",S4K,Grey,8*1*1,5,BL05G,Sarah,Receive,Put away
TaTR18FrSi,Table TRAMK 1800 Frame Silver,Table,TRAMK,1800,Frame,Silver,8*1*1,2,DZ55B,Laura,Receive,Put away
MoSu35BlNa,Mouse Susa 350 Bluetooth Navi,Mouse,Susa,350,Bluetooth,Navi,16*10*1,143,BV78D,Emily,Receive,Put away
OfSEMAdGr,Office Chair SEWOL M Adjustable Grey,Office Chair,SEWOL,M,Adjustable,Grey,16*1*1,2,AS23H,David,Receive,Put away
PrReA2MoWh,Printer Rehtorb A2 Mono White,Printer,Rehtorb,A2,Mono,White,16*1*1,9,AG27C,Jane,Receive,Put away
GaXEMHeGr,Gaming Chair XENO M Head pillow Grey,Gaming Chair,XENO,M,Head pillow,Grey,16*1*1,11,CY84C,Mike,Receive,Put away
KePH45MePi,Keyboard PH 450 Mechanical Pink,Keyboard,PH,450,Mechanical,Pink,16*10*1,51,BS88F,John,Receive,Put away
LaOv1532Wh,"Laptop Ovonel 15"" 32GB RAM White",Laptop,Ovonel,"15""",32GB RAM,White,16*1*1,15,BW63G,Sarah,Receive,Put away
AlRe15i7Bl,"All-in-one Rezar 15"" i7 Black",All-in-one,Rezar,"15""",i7,Black,16*1*1,15,CU96H,Mike,Receive,Put away
GaSELErWh,Gaming Chair SEWOL L Ergonomic White,Gaming Chair,SEWOL,L,Ergonomic,White,16*1*1,13,DQ75F,Emily,Receive,Put away
PeRe12SoBl,Pencil Reldeats 12 Soluble Black,Pencil,Reldeats,12,Soluble,Black,48*10*5,1584,CQ83B,Jane,Receive,Put away
LaSu178GGr,"Laptop Susa 17"" 8GB RAM Grey",Laptop,Susa,"17""",8GB RAM,Grey,16*1*1,16,AH38G,Emily,Receive,Put away
GaAEMHeWh,Gaming Chair AEKI M Head pillow White,Gaming Chair,AEKI,M,Head pillow,White,16*1*1,6,DG10F,Chris,Receive,Put away
AlPH1532Si,"All-in-one PH 15"" 32GB RAM Silver",All-in-one,PH,"15""",32GB RAM,Silver,16*1*1,3,DG82G,Sarah,Receive,Put away
TaTR10AuGr,Table TRAMA 1000 Auto Adjustable Grey,Table,TRAMA,1000,Auto Adjustable,Grey,8*1*1,4,BN74G,Amy,Receive,Put away
MoHc45WiPi,Mouse Hcetigol 450 Wireled Pink,Mouse,Hcetigol,450,Wireled,Pink,16*10*1,94,CX98D,John,Receive,Put away
PrSoA3AlMi,Printer Sonac A3 All-in-one Mix,Printer,Sonac,A3,All-in-one,Mix,16*1*1,6,AT57C,Laura,Receive,Put away
TVGL42FHBl,"TV GL 42"" FHD Black",TV,GL,"42""",FHD,Black,8*1*1,6,BM89B,Mike,Receive,Put away
DrTE18LoGr,Drawer TEWOL 1800 Locker Grey,Drawer,TEWOL,1800,Locker,Grey,8*1*1,5,CY94D,Mike,Receive,Put away
DrTE12SlBl,Drawer TEWOL 1200 Sliding Black,Drawer,TEWOL,1200,Sliding,Black,8*1*1,2,DH34D,Chris,Receive,Put away
NoScA3doSi,Notebook Scrap A3 dot Silver,Notebook,Scrap,A3,dot,Silver,48*10*5,348,CY09D,Laura,Receive,Put away
PrReA2MoBl,Printer Rehtorb A2 Mono Black,Printer,Rehtorb,A2,Mono,Black,16*1*1,2,BN95G,Jane,Receive,Put away
SPNa50SoPi,SPen Nalin 50 Soluble Pink,SPen,Nalin,50,Soluble,Pink,48*10*5,1548,DH46A,Mike,Receive,Put away
MoSu27MeNa,Mouse Susa 270 Mechanical Navi,Mouse,Susa,270,Mechanical,Navi,16*10*1,138,CI66E,Alex,Receive,Put away
CuQE90FiGr,Cupboard QEKI 900 Filing Grey,Cupboard,QEKI,900,Filing,Grey,8*1*1,7,BZ26H,Sarah,Receive,Put away
OfOGLLeGr,Office Chair OGAP L Leather Grey,Office Chair,OGAP,L,Leather,Grey,16*1*1,13,AS69A,Mike,Receive,Put away
MoHc35ErWh,Mouse Hcetigol 350 Ergonomic White,Mouse,Hcetigol,350,Ergonomic,White,16*10*1,38,AH92H,Alex,Receive,Put away
TVGn42S4Si,"TV Gnusmag 42"" S4K Silver",TV,Gnusmag,"42""",S4K,Silver,8*1*1,8,CZ96G,Alex,Receive,Put away
SPRe50WaWh,SPen Reldeats 50 Watercolour White,SPen,Reldeats,50,Watercolour,White,48*10*5,704,CP88E,Sarah,Receive,Put away
KeSu45ErPi,Keyboard Susa 450 Ergonomic Pink,Keyboard,Susa,450,Ergonomic,Pink,16*10*1,20,CZ84C,Amy,Receive,Put away
LaSu148GGr,"Laptop Susa 14"" 8GB RAM Grey",Laptop,Susa,"14""",8GB RAM,Grey,16*1*1,15,AY56H,Chris,Receive,Put away
CuQE18DoBe,Cupboard QEKI 1800 Door Beige,Cupboard,QEKI,1800,Door,Beige,8*1*1,3,AM35C,Emily,Receive,Put away
TaTR15WoSi,Table TRAMK 1500 Workstation Silver,Table,TRAMK,1500,Workstation,Silver,8*1*1,8,DR91A,Alex,Receive,Put away
TVGL75FHBl,"TV GL 75"" FHD Black",TV,GL,"75""",FHD,Black,8*1*1,1,AF94D,Alex,Receive,Put away
LaOv14i5Bl,"Laptop Ovonel 14"" i5 Black",Laptop,Ovonel,"14""",i5,Black,16*1*1,8,DV08B,Chris,Receive,Put away
AlRe14i5Gr,"All-in-one Rezar 14"" i5 Grey",All-in-one,Rezar,"14""",i5,Grey,16*1*1,10,AW25E,Chris,Receive,Put away
TaTR10FrSi,Table TRAMA 1000 Frame Silver,Table,TRAMA,1000,Frame,Silver,8*1*1,3,AJ79E,Jane,Receive,Put away
GaXESErBl,Gaming Chair XENO S Ergonomic Black,Gaming Chair,XENO,S,Ergonomic,Black,16*1*1,9,BF67A,Mike,Receive,Put away
OfSESHePi,Office Chair SEWOL S Head pillow Pink,Office Chair,SEWOL,S,Head pillow,Pink,16*1*1,3,BT85H,David,Receive,Put away
GaOGLHeWh,Gaming Chair OGAP L Head pillow White,Gaming Chair,OGAP,L,Head pillow,White,16*1*1,9,CQ68G,Mike,Receive,Put away
PeRe24WaBl,Pencil Reldeats 24 Watercolour Black,Pencil,Reldeats,24,Watercolour,Black,48*10*5,203,CV72G,David,Receive,Put away
PrSoA2WiBl,Printer Sonac A2 Wifi Black,Printer,Sonac,A2,Wifi,Black,16*1*1,13,CY51C,Laura,Receive,Put away
GaSEMAdWh,Gaming Chair SEWOL M Adjustable White,Gaming Chair,SEWOL,M,Adjustable,White,16*1*1,6,BQ44E,Chris,Receive,Put away
TaCI18AuGr,Table CITSATNAF 1800 Auto Adjustable Grey,Table,CITSATNAF,1800,Auto Adjustable,Grey,8*1*1,3,CI69H,Mike,Receive,Put away
KeSu45ErNa,Keyboard Susa 450 Ergonomic Navi,Keyboard,Susa,450,Ergonomic,Navi,16*10*1,17,AX57E,David,Receive,Put away
MoRe27WiBl,Mouse Rerar 270 Wireled Black,Mouse,Rerar,270,Wireled,Black,16*10*1,42,DQ48F,Laura,Receive,Put away
PrPHA2WiMi,Printer PH A2 Wifi Mix,Printer,PH,A2,Wifi,Mix,16*1*1,14,DZ72H,David,Receive,Put away
DrWE12SlWh,Drawer WENO 1200 Sliding White,Drawer,WENO,1200,Sliding,White,8*1*1,8,CJ92A,Chris,Receive,Put away
KeRe35WiWh,Keyboard Rerar 350 Wireled White,Keyboard,Rerar,350,Wireled,White,16*10*1,23,CS85F,Mike,Receive,Put away
KeHc27BlPi,Keyboard Hcetigol 270 Bluetooth Pink,Keyboard,Hcetigol,270,Bluetooth,Pink,16*10*1,128,AR16A,David,Receive,Put away
AlYn1732Gr,"All-in-one Ynos 17"" 32GB RAM Grey",All-in-one,Ynos,"17""",32GB RAM,Grey,16*1*1,15,CG26C,Alex,Receive,Put away
CaWE90FiBl,Cabinet WENO 900 Filing Black,Cabinet,WENO,900,Filing,Black,8*1*1,8,CQ46G,Mike,Receive,Put away
GaSELLeWh,Gaming Chair SEWOL L Leather White,Gaming Chair,SEWOL,L,Leather,White,16*1*1,14,BP30G,David,Receive,Put away
LaYn1532Wh,"Laptop Ynos 15"" 32GB RAM White",Laptop,Ynos,"15""",32GB RAM,White,16*1*1,9,CL44C,Emily,Receive,Put away
DrTE12SlGr,Drawer TEWOL 1200 Sliding Grey,Drawer,TEWOL,1200,Sliding,Grey,8*1*1,2,DF93H,David,Receive,Put away
GaAELErPi,Gaming Chair AEKI L Ergonomic Pink,Gaming Chair,AEKI,L,Ergonomic,Pink,16*1*1,16,DY58A,John,Receive,Put away
TVGL424KWh,"TV GL 42"" 4K White",TV,GL,"42""",4K,White,8*1*1,3,DW16B,Laura,Receive,Put away
PrReA4MoBl,Printer Rehtorb A4 Mono Black,Printer,Rehtorb,A4,Mono,Black,16*1*1,3,AK26C,Jane,Receive,Put away
AlPH158GSi,"All-in-one PH 15"" 8GB RAM Silver",All-in-one,PH,"15""",8GB RAM,Silver,16*1*1,8,DF89G,Jane,Receive,Put away
CuQE12FiBe,Cupboard QEKI 1200 Filing Beige,Cupboard,QEKI,1200,Filing,Beige,8*1*1,2,BT77A,David,Receive,Put away
TaCI18AdBl,Table CITSATNAF 1800 Adjustable Black,Table,CITSATNAF,1800,Adjustable,Black,8*1*1,6,BH75F,Emily,Receive,Put away
CaTE12SlBl,Cabinet TEWOL 1200 Sliding Black,Cabinet,TEWOL,1200,Sliding,Black,8*1*1,7,AH41A,Sarah,Receive,Put away
CaRG90FiWh,Cabinet RGAP 900 Filing White,Cabinet,RGAP,900,Filing,White,8*1*1,1,BR84H,Chris,Receive,Put away
TVGn65SFWh,"TV Gnusmag 65"" SFHD White",TV,Gnusmag,"65""",SFHD,White,8*1*1,5,AS23B,David,Receive,Put away
TVEs50S4Bl,"TV Esnesih 50"" S4K Black",TV,Esnesih,"50""",S4K,Black,8*1*1,7,CX67F,Alex,Receive,Put away
AlRe17i7Bl,"All-in-one Rezar 17"" i7 Black",All-in-one,Rezar,"17""",i7,Black,16*1*1,4,AX88C,Laura,Receive,Put away
PrPHA2InGr,Printer PH A2 Inkjet Grey,Printer,PH,A2,Inkjet,Grey,16*1*1,10,AK47E,David,Receive,Put away
GaAEMErWh,Gaming Chair AEKI M Ergonomic White,Gaming Chair,AEKI,M,Ergonomic,White,16*1*1,1,AW73G,Mike,Receive,Put away
CuRG18SlBl,Cupboard RGAP 1800 Sliding Black,Cupboard,RGAP,1800,Sliding,Black,8*1*1,4,CT29A,Sarah,Receive,Put away
MoHc45ErPi,Mouse Hcetigol 450 Ergonomic Pink,Mouse,Hcetigol,450,Ergonomic,Pink,16*10*1,109,BJ91G,Sarah,Receive,Put away
DrTE18DoBl,Drawer TEWOL 1800 Door Black,Drawer,TEWOL,1800,Door,Black,8*1*1,4,DF92G,Laura,Receive,Put away
CaTE18FiBe,Cabinet TEWOL 1800 Filing Beige,Cabinet,TEWOL,1800,Filing,Beige,8*1*1,6,DH22H,David,Receive,Put away
CuTE12FiGr,Cupboard TEWOL 1200 Filing Grey,Cupboard,TEWOL,1200,Filing,Grey,8*1*1,8,CL55D,David,Receive,Put away
MoPH27ErWh,Mouse PH 270 Ergonomic White,Mouse,PH,270,Ergonomic,White,16*10*1,155,AH97E,Jane,Receive,Put away
GaAEMErBl,Gaming Chair AEKI M Ergonomic Black,Gaming Chair,AEKI,M,Ergonomic,Black,16*1*1,14,CX01A,Alex,Receive,Put away
KeRe27BlWh,Keyboard Rerar 270 Bluetooth White,Keyboard,Rerar,270,Bluetooth,White,16*10*1,88,AV54G,Jane,Receive,Put away
AlPH17i7Gr,"All-in-one PH 17"" i7 Grey",All-in-one,PH,"17""",i7,Grey,16*1*1,4,DN08E,Chris,Receive,Put away
OfOGMErPi,Office Chair OGAP M Ergonomic Pink,Office Chair,OGAP,M,Ergonomic,Pink,16*1*1,9,BN14A,Laura,Receive,Put away
TVEs504KGr,"TV Esnesih 50"" 4K Grey",TV,Esnesih,"50""",4K,Grey,8*1*1,6,AM54A,David,Receive,Put away
MoHc45MeBl,Mouse Hcetigol 450 Mechanical Black,Mouse,Hcetigol,450,Mechanical,Black,16*10*1,45,BY12F,John,Receive,Put away
TVGn504KBl,"TV Gnusmag 50"" 4K Black",TV,Gnusmag,"50""",4K,Black,8*1*1,8,BS54G,Emily,Receive,Put away
PrSoA2WiWh,Printer Sonac A2 Wifi White,Printer,Sonac,A2,Wifi,White,16*1*1,1,CW19F,John,Receive,Put away
AlOv178GGr,"All-in-one Ovonel 17"" 8GB RAM Grey",All-in-one,Ovonel,"17""",8GB RAM,Grey,16*1*1,1,BM89G,Alex,Receive,Put away
PeNa50HePi,Pencil Nalin 50 Hexagonal Pink,Pencil,Nalin,50,Hexagonal,Pink,48*10*5,2269,CR96H,Chris,Receive,Put away
GaAELAdPi,Gaming Chair AEKI L Adjustable Pink,Gaming Chair,AEKI,L,Adjustable,Pink,16*1*1,13,BU23B,Amy,Receive,Put away
DrRG90FiBe,Drawer RGAP 900 Filing Beige,Drawer,RGAP,900,Filing,Beige,8*1*1,3,DY98D,Chris,Receive,Put away
DrQE18SlWh,Drawer QEKI 1800 Sliding White,Drawer,QEKI,1800,Sliding,White,8*1*1,4,AJ53G,Laura,Receive,Put away
NoGrA5doBl,Notebook Graph A5 dot Black,Notebook,Graph,A5,dot,Black,48*10*5,2250,BI15D,John,Receive,Put away
SPAl50SoBl,SPen Aloyarc 50 Soluble Black,SPen,Aloyarc,50,Soluble,Black,48*10*5,1867,AK63B,Mike,Receive,Put away
TVGL65S4Bl,"TV GL 65"" S4K Black",TV,GL,"65""",S4K,Black,8*1*1,7,BX21B,Jane,Receive,Put away
DrQE90DoBl,Drawer QEKI 900 Door Black,Drawer,QEKI,900,Door,Black,8*1*1,3,DJ13B,David,Receive,Put away
TVGn654KSi,"TV Gnusmag 65"" 4K Silver",TV,Gnusmag,"65""",4K,Silver,8*1*1,3,BR78G,Emily,Receive,Put away
GaOGMHeWh,Gaming Chair OGAP M Head pillow White,Gaming Chair,OGAP,M,Head pillow,White,16*1*1,9,AK60G,David,Receive,Put away
TVGn32FHBl,"TV Gnusmag 32"" FHD Black",TV,Gnusmag,"32""",FHD,Black,8*1*1,5,DQ14C,Jane,Receive,Put away
PeRe12WaPi,Pencil Reldeats 12 Watercolour Pink,Pencil,Reldeats,12,Watercolour,Pink,48*10*5,1802,DU43C,Amy,Receive,Put away
LaSu148GSi,"Laptop Susa 14"" 8GB RAM Silver",Laptop,Susa,"14""",8GB RAM,Silver,16*1*1,1,DP61E,Emily,Receive,Put away
CuRG18LoBl,Cupboard RGAP 1800 Locker Black,Cupboard,RGAP,1800,Locker,Black,8*1*1,8,DZ51C,John,Receive,Put away
LaYn17i7Si,"Laptop Ynos 17"" i7 Silver",Laptop,Ynos,"17""",i7,Silver,16*1*1,10,DY78F,Jane,Receive,Put away
TaCI15FrWh,Table CITSATNAF 1500 Frame White,Table,CITSATNAF,1500,Frame,White,8*1*1,4,CN79H,John,Receive,Put away
MoHc45ErNa,Mouse Hcetigol 450 Ergonomic Navi,Mouse,Hcetigol,450,Ergonomic,Navi,16*10*1,108,CU66H,Sarah,Receive,Put away
PrNoA3InGr,Printer Nospe A3 Inkjet Grey,Printer,Nospe,A3,Inkjet,Grey,16*1*1,2,CM79B,David,Receive,Put away
AlYn1516Gr,"All-in-one Ynos 15"" 16GB RAM Grey",All-in-one,Ynos,"15""",16GB RAM,Grey,16*1*1,12,DF84D,Laura,Receive,Put away
