Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
KeSu45WiBl,Keyboard Susa 450 Wireled Black,Keyboard,Susa,450,Wireled,Black,16*10*1,131,DY16G,John,Receive,Put away
MoPH35ErPi,Mouse PH 350 Ergonomic Pink,Mouse,PH,350,Ergonomic,Pink,16*10*1,75,DL38D,Emily,Receive,Put away
OfAELErBl,Office Chair AEKI L Ergonomic Black,Office Chair,AEKI,L,Ergonomic,Black,16*1*1,13,CR52H,Mike,Receive,Put away
OfXEMHeBl,Office Chair XENO M Head pillow Black,Office Chair,XENO,M,Head pillow,Black,16*1*1,15,AX02E,Sarah,Receive,Put away
MoPH35MeBl,Mouse PH 350 Mechanical Black,Mouse,PH,350,Mechanical,Black,16*10*1,155,CL46E,Laura,Receive,Put away
AlPH17i5Gr,"All-in-one PH 17"" i5 Grey",All-in-one,PH,"17""",i5,Grey,16*1*1,16,DI41B,Mike,Receive,Put away
LaPH17i7Gr,"Laptop PH 17"" i7 Grey",Laptop,PH,"17""",i7,Grey,16*1*1,8,AK14D,Emily,Receive,Put away
CaWE18SlBl,Cabinet WENO 1800 Sliding Black,Cabinet,WENO,1800,Sliding,Black,8*1*1,1,AZ33C,Alex,Receive,Put away
PrSoA2MoBl,Printer Sonac A2 Mono Black,Printer,Sonac,A2,Mono,Black,16*1*1,1,AR65H,Emily,Receive,Put away
MoHc35BlNa,Mouse Hcetigol 350 Bluetooth Navi,Mouse,Hcetigol,350,Bluetooth,Navi,16*10*1,148,AP24D,David,Receive,Put away
TVEs42FHBl,"TV Esnesih 42"" FHD Black",TV,Esnesih,"42""",FHD,Black,8*1*1,1,BQ82G,Chris,Receive,Put away
TVGL32S4Si,"TV GL 32"" S4K Silver",TV,GL,"32""",S4K,Silver,8*1*1,3,CW11A,Amy,Receive,Put away
PrNoA3AlBl,Printer Nospe A3 All-in-one Black,Printer,Nospe,A3,All-in-one,Black,16*1*1,14,DO91D,Mike,Receive,Put away
PeNa50SoBl,Pencil Nalin 50 Soluble Black,Pencil,Nalin,50,Soluble,Black,48*10*5,2235,CM23A,Sarah,Receive,Put away
AlSu1532Wh,"All-in-one Susa 15"" 32GB RAM White",All-in-one,Susa,"15""",32GB RAM,White,16*1*1,13,CR17G,Chris,Receive,Put away
KeHc35BlBl,Keyboard Hcetigol 350 Bluetooth Black,Keyboard,Hcetigol,350,Bluetooth,Black,16*10*1,41,DW55E,John,Receive,Put away
AlYn1416Si,"All-in-one Ynos 14"" 16GB RAM Silver",All-in-one,Ynos,"14""",16GB RAM,Silver,16*1*1,14,BU60E,John,Receive,Put away
CaQE90DoBe,Cabinet QEKI 900 Door Beige,Cabinet,QEKI,900,Door,Beige,8*1*1,4,DK39H,John,Receive,Put away
CuQE12LoGr,Cupboard QEKI 1200 Locker Grey,Cupboard,QEKI,1200,Locker,Grey,8*1*1,7,DR89H,Amy,Receive,Put away
LaYn14i7Gr,"Laptop Ynos 14"" i7 Grey",Laptop,Ynos,"14""",i7,Grey,16*1*1,1,CG71A,Jane,Receive,Put away
CuQE90DoBe,Cupboard QEKI 900 Door Beige,Cupboard,QEKI,900,Door,Beige,8*1*1,7,BY27H,Jane,Receive,Put away
OfSELErPi,Office Chair SEWOL L Ergonomic Pink,Office Chair,SEWOL,L,Ergonomic,Pink,16*1*1,15,BU70F,Mike,Receive,Put away
GaAELHeWh,Gaming Chair AEKI L Head pillow White,Gaming Chair,AEKI,L,Head pillow,White,16*1*1,4,AO10F,Amy,Receive,Put away
KePH27BlNa,Keyboard PH 270 Bluetooth Navi,Keyboard,PH,270,Bluetooth,Navi,16*10*1,49,AX11H,Sarah,Receive,Put away
TaCI18AdBl,Table CITSATNAF 1800 Adjustable Black,Table,CITSATNAF,1800,Adjustable,Black,8*1*1,6,CZ45A,Mike,Receive,Put away
PrNoA3WiWh,Printer Nospe A3 Wifi White,Printer,Nospe,A3,Wifi,White,16*1*1,15,BV41H,Laura,Receive,Put away
TVGn65SFBl,"TV Gnusmag 65"" SFHD Black",TV,Gnusmag,"65""",SFHD,Black,8*1*1,6,AY73B,Jane,Receive,Put away
DrWE18FiBl,Drawer WENO 1800 Filing Black,Drawer,WENO,1800,Filing,Black,8*1*1,1,CG13D,Emily,Receive,Put away
CuWE12FiBl,Cupboard WENO 1200 Filing Black,Cupboard,WENO,1200,Filing,Black,8*1*1,7,DZ54B,Laura,Receive,Put away
AlYn1432Si,"All-in-one Ynos 14"" 32GB RAM Silver",All-in-one,Ynos,"14""",32GB RAM,Silver,16*1*1,8,CL44H,Laura,Receive,Put away
CaWE12LoBl,Cabinet WENO 1200 Locker Black,Cabinet,WENO,1200,Locker,Black,8*1*1,8,BO67G,Laura,Receive,Put away
NoGrA3doWh,Notebook Graph A3 dot White,Notebook,Graph,A3,dot,White,48*10*5,2288,CT44C,David,Receive,Put away
LaPH158GSi,"Laptop PH 15"" 8GB RAM Silver",Laptop,PH,"15""",8GB RAM,Silver,16*1*1,4,CM49D,Laura,Receive,Put away
KeHc45WiNa,Keyboard Hcetigol 450 Wireled Navi,Keyboard,Hcetigol,450,Wireled,Navi,16*10*1,87,DW34G,Sarah,Receive,Put away
TVGn754KBl,"TV Gnusmag 75"" 4K Black",TV,Gnusmag,"75""",4K,Black,8*1*1,3,AT22F,Amy,Receive,Put away
AlOv14i7Wh,"All-in-one Ovonel 14"" i7 White",All-in-one,Ovonel,"14""",i7,White,16*1*1,5,BI85E,John,Receive,Put away
AlYn15i7Gr,"All-in-one Ynos 15"" i7 Grey",All-in-one,Ynos,"15""",i7,Grey,16*1*1,3,BO79B,Amy,Receive,Put away
GaOGMErWh,Gaming Chair OGAP M Ergonomic White,Gaming Chair,OGAP,M,Ergonomic,White,16*1*1,2,DJ16A,Alex,Receive,Put away
AlOv17i5Wh,"All-in-one Ovonel 17"" i5 White",All-in-one,Ovonel,"17""",i5,White,16*1*1,16,BQ73C,Chris,Receive,Put away
SPRe50HeGr,SPen Reldeats 50 Hexagonal Grey,SPen,Reldeats,50,Hexagonal,Grey,48*10*5,492,DM62F,Mike,Receive,Put away
LaSu1416Bl,"Laptop Susa 14"" 16GB RAM Black",Laptop,Susa,"14""",16GB RAM,Black,16*1*1,2,BW18G,Jane,Receive,Put away
PeRe24HeGr,Pencil Reldeats 24 Hexagonal Grey,Pencil,Reldeats,24,Hexagonal,Grey,48*10*5,1783,CS57D,Sarah,Receive,Put away
AlRe1532Gr,"All-in-one Rezar 15"" 32GB RAM Grey",All-in-one,Rezar,"15""",32GB RAM,Grey,16*1*1,10,DN59F,John,Receive,Put away
PrNoA2AlBl,Printer Nospe A2 All-in-one Black,Printer,Nospe,A2,All-in-one,Black,16*1*1,16,AP40F,Sarah,Receive,Put away
NoMuA4liWh,Notebook Music A4 line White,Notebook,Music,A4,line,White,48*10*5,2347,AR21D,Chris,Receive,Put away
PeRe12HeWh,Pencil Reldeats 12 Hexagonal White,Pencil,Reldeats,12,Hexagonal,White,48*10*5,890,CY22B,Laura,Receive,Put away
DrWE90LoWh,Drawer WENO 900 Locker White,Drawer,WENO,900,Locker,White,8*1*1,3,BO30B,Jane,Receive,Put away
PrNoA3LaBl,Printer Nospe A3 Laser Black,Printer,Nospe,A3,Laser,Black,16*1*1,10,DL24C,Laura,Receive,Put away
NoGrA3doBl,Notebook Graph A3 dot Black,Notebook,Graph,A3,dot,Black,48*10*5,73,BR20E,Laura,Receive,Put away
AlOv1516Bl,"All-in-one Ovonel 15"" 16GB RAM Black",All-in-one,Ovonel,"15""",16GB RAM,Black,16*1*1,15,DG37C,Sarah,Receive,Put away
PeAl24WaBl,Pencil Aloyarc 24 Watercolour Black,Pencil,Aloyarc,24,Watercolour,Black,48*10*5,1501,CL68E,Emily,Receive,Put away
LaYn17i7Si,"Laptop Ynos 17"" i7 Silver",Laptop,Ynos,"17""",i7,Silver,16*1*1,15,DU86E,Jane,Receive,Put away
NoExA4doBl,Notebook Excercise A4 dot Black,Notebook,Excercise,A4,dot,Black,48*10*5,1739,CO98C,Jane,Receive,Put away
LaPH14i5Bl,"Laptop PH 14"" i5 Black",Laptop,PH,"14""",i5,Black,16*1*1,2,BJ79A,John,Receive,Put away
CaTE90FiBe,Cabinet TEWOL 900 Filing Beige,Cabinet,TEWOL,900,Filing,Beige,8*1*1,8,AU45H,Sarah,Receive,Put away
AlPH1532Bl,"All-in-one PH 15"" 32GB RAM Black",All-in-one,PH,"15""",32GB RAM,Black,16*1*1,5,CU92G,Sarah,Receive,Put away
LaYn1416Gr,"Laptop Ynos 14"" 16GB RAM Grey",Laptop,Ynos,"14""",16GB RAM,Grey,16*1*1,2,CH88A,David,Receive,Put away
AlRe17i5Gr,"All-in-one Rezar 17"" i5 Grey",All-in-one,Rezar,"17""",i5,Grey,16*1*1,12,CM06G,Amy,Receive,Put away
GaSESHeWh,Gaming Chair SEWOL S Head pillow White,Gaming Chair,SEWOL,S,Head pillow,White,16*1*1,3,AM04D,Laura,Receive,Put away
LaRe1516Bl,"Laptop Rezar 15"" 16GB RAM Black",Laptop,Rezar,"15""",16GB RAM,Black,16*1*1,7,BF81F,Amy,Receive,Put away
DrQE90DoBl,Drawer QEKI 900 Door Black,Drawer,QEKI,900,Door,Black,8*1*1,2,AH06D,Alex,Receive,Put away
KeRe27WiPi,Keyboard Rerar 270 Wireled Pink,Keyboard,Rerar,270,Wireled,Pink,16*10*1,151,DS56E,David,Receive,Put away
GaSESHeBl,Gaming Chair SEWOL S Head pillow Black,Gaming Chair,SEWOL,S,Head pillow,Black,16*1*1,16,AQ46E,Emily,Receive,Put away
PeRe12WaGr,Pencil Reldeats 12 Watercolour Grey,Pencil,Reldeats,12,Watercolour,Grey,48*10*5,2260,DU83D,Sarah,Receive,Put away
TVGL75FHBl,"TV GL 75"" FHD Black",TV,GL,"75""",FHD,Black,8*1*1,8,BM08C,Emily,Receive,Put away
PeAl24WaGr,Pencil Aloyarc 24 Watercolour Grey,Pencil,Aloyarc,24,Watercolour,Grey,48*10*5,2152,DI55F,Jane,Receive,Put away
DrTE90DoBl,Drawer TEWOL 900 Door Black,Drawer,TEWOL,900,Door,Black,8*1*1,5,DF44E,Jane,Receive,Put away
CaWE18LoBl,Cabinet WENO 1800 Locker Black,Cabinet,WENO,1800,Locker,Black,8*1*1,5,BZ82G,Laura,Receive,Put away
LaOv17i5Gr,"Laptop Ovonel 17"" i5 Grey",Laptop,Ovonel,"17""",i5,Grey,16*1*1,9,BK90G,Sarah,Receive,Put away
DrQE12LoBl,Drawer QEKI 1200 Locker Black,Drawer,QEKI,1200,Locker,Black,8*1*1,8,DH24C,David,Receive,Put away
MoPH45ErNa,Mouse PH 450 Ergonomic Navi,Mouse,PH,450,Ergonomic,Navi,16*10*1,60,CQ60G,Amy,Receive,Put away
CaQE12LoWh,Cabinet QEKI 1200 Locker White,Cabinet,QEKI,1200,Locker,White,8*1*1,5,BI08H,Laura,Receive,Put away
GaSELAdBl,Gaming Chair SEWOL L Adjustable Black,Gaming Chair,SEWOL,L,Adjustable,Black,16*1*1,6,BX96C,John,Receive,Put away
CaWE12LoBl,Cabinet WENO 1200 Locker Black,Cabinet,WENO,1200,Locker,Black,8*1*1,6,BJ58D,Laura,Receive,Put away
CuTE18FiWh,Cupboard TEWOL 1800 Filing White,Cupboard,TEWOL,1800,Filing,White,8*1*1,7,DL29G,Alex,Receive,Put away
TVGn50SFWh,"TV Gnusmag 50"" SFHD White",TV,Gnusmag,"50""",SFHD,White,8*1*1,1,CT25H,Sarah,Receive,Put away
TVYn50FHSi,"TV Ynos 50"" FHD Silver",TV,Ynos,"50""",FHD,Silver,8*1*1,2,CV26E,Emily,Receive,Put away
MoRe35WiNa,Mouse Rerar 350 Wireled Navi,Mouse,Rerar,350,Wireled,Navi,16*10*1,126,BO70A,David,Receive,Put away
NoExA4ruSi,Notebook Excercise A4 ruled Silver,Notebook,Excercise,A4,ruled,Silver,48*10*5,774,DR64C,Amy,Receive,Put away
SPNa24SoGr,SPen Nalin 24 Soluble Grey,SPen,Nalin,24,Soluble,Grey,48*10*5,2080,BQ63B,Alex,Receive,Put away
AlSu17i7Si,"All-in-one Susa 17"" i7 Silver",All-in-one,Susa,"17""",i7,Silver,16*1*1,12,CR82A,Emily,Receive,Put away
TVEs42FHSi,"TV Esnesih 42"" FHD Silver",TV,Esnesih,"42""",FHD,Silver,8*1*1,5,CV82F,Emily,Receive,Put away
TVYn65SFGr,"TV Ynos 65"" SFHD Grey",TV,Ynos,"65""",SFHD,Grey,8*1*1,5,BZ86F,Chris,Receive,Put away
CuTE90SlWh,Cupboard TEWOL 900 Sliding White,Cupboard,TEWOL,900,Sliding,White,8*1*1,6,AW21A,Chris,Receive,Put away
TaTR15WoBl,Table TRAMA 1500 Workstation Black,Table,TRAMA,1500,Workstation,Black,8*1*1,7,CT58H,Alex,Receive,Put away
MoSu35WiPi,Mouse Susa 350 Wireled Pink,Mouse,Susa,350,Wireled,Pink,16*10*1,60,BQ53A,Mike,Receive,Put away
CuRG12FiWh,Cupboard RGAP 1200 Filing White,Cupboard,RGAP,1200,Filing,White,8*1*1,5,AI79B,Jane,Receive,Put away
GaSELAdBl,Gaming Chair SEWOL L Adjustable Black,Gaming Chair,SEWOL,L,Adjustable,Black,16*1*1,14,CZ70C,David,Receive,Put away
AlOv1532Wh,"All-in-one Ovonel 15"" 32GB RAM White",All-in-one,Ovonel,"15""",32GB RAM,White,16*1*1,1,CJ06D,John,Receive,Put away
PeGi50WaBl,Pencil Gib 50 Watercolour Black,Pencil,Gib,50,Watercolour,Black,48*10*5,33,DK83E,David,Receive,Put away
LaYn15i5Si,"Laptop Ynos 15"" i5 Silver",Laptop,Ynos,"15""",i5,Silver,16*1*1,15,BJ42H,Amy,Receive,Put away
TaAE10WoWh,Table AEKI 1000 Workstation White,Table,AEKI,1000,Workstation,White,8*1*1,5,BV77B,John,Receive,Put away
TaTR18AdWh,Table TRAMA 1800 Adjustable White,Table,TRAMK,1800,Adjustable,White,8*1*1,8,CY75E,Chris,Receive,Put away
NoExA3doGr,Notebook Excercise A3 dot Grey,Notebook,Excercise,A3,dot,Grey,48*10*5,95,CX12H,Amy,Receive,Put away
AlOv148GWh,"All-in-one Ovonel 14"" 8GB RAM White",All-in-one,Ovonel,"14""",8GB RAM,White,16*1*1,4,BP18F,Mike,Receive,Put away
CuQE12DoWh,Cupboard QEKI 1200 Door White,Cupboard,QEKI,1200,Door,White,8*1*1,2,BS35D,Alex,Receive,Put away
AlYn158GBl,"All-in-one Ynos 15"" 8GB RAM Black",All-in-one,Ynos,"15""",8GB RAM,Black,16*1*1,6,BR12G,John,Receive,Put away
PrNoA2AlMi,Printer Nospe A2 All-in-one Mix,Printer,Nospe,A2,All-in-one,Mix,16*1*1,8,BG59A,Laura,Receive,Put away
TVGL754KSi,"TV GL 75"" 4K Silver",TV,GL,"75""",4K,Silver,8*1*1,2,BN17C,John,Receive,Put away
PrReA2MoMi,Printer Rehtorb A2 Mono Mix,Printer,Rehtorb,A2,Mono,Mix,16*1*1,1,BP75G,Amy,Receive,Put away
DrTE90FiGr,Drawer TEWOL 900 Filing Grey,Drawer,TEWOL,900,Filing,Grey,8*1*1,2,AX57B,Alex,Receive,Put away
OfOGLLePi,Office Chair OGAP L Leather Pink,Office Chair,OGAP,L,Leather,Pink,16*1*1,11,CG08F,Mike,Receive,Put away
TVGn50FHGr,"TV Gnusmag 50"" FHD Grey",TV,Gnusmag,"50""",FHD,Grey,8*1*1,4,DU31B,Jane,Receive,Put away
CaRG18LoBe,Cabinet RGAP 1800 Locker Beige,Cabinet,RGAP,1800,Locker,Beige,8*1*1,8,CP72H,Alex,Receive,Put away
GaOGSHePi,Gaming Chair OGAP S Head pillow Pink,Gaming Chair,OGAP,S,Head pillow,Pink,16*1*1,9,DF66A,Mike,Receive,Put away
MoRe27ErNa,Mouse Rerar 270 Ergonomic Navi,Mouse,Rerar,270,Ergonomic,Navi,16*10*1,98,BI50F,Mike,Receive,Put away
LaYn158GSi,"Laptop Ynos 15"" 8GB RAM Silver",Laptop,Ynos,"15""",8GB RAM,Silver,16*1*1,9,AH35C,David,Receive,Put away
PeRe24WaWh,Pencil Reldeats 24 Watercolour White,Pencil,Reldeats,24,Watercolour,White,48*10*5,14,BM94C,David,Receive,Put away
TVGn424KSi,"TV Gnusmag 42"" 4K Silver",TV,Gnusmag,"42""",4K,Silver,8*1*1,5,CM95D,Alex,Receive,Put away
CaTE18FiBl,Cabinet TEWOL 1800 Filing Black,Cabinet,TEWOL,1800,Filing,Black,8*1*1,2,BM48G,Amy,Receive,Put away
OfSELErWh,Office Chair SEWOL L Ergonomic White,Office Chair,SEWOL,L,Ergonomic,White,16*1*1,11,AG98E,Alex,Receive,Put away
AlPH1532Bl,"All-in-one PH 15"" 32GB RAM Black",All-in-one,PH,"15""",32GB RAM,Black,16*1*1,10,CV65H,Chris,Receive,Put away
TVGL65S4Gr,"TV GL 65"" S4K Grey",TV,GL,"65""",S4K,Grey,8*1*1,2,BU08B,Jane,Receive,Put away
GaXESHeBl,Gaming Chair XENO S Head pillow Black,Gaming Chair,XENO,S,Head pillow,Black,16*1*1,4,CT07E,David,Receive,Put away
OfOGLLeBl,Office Chair OGAP L Leather Black,Office Chair,OGAP,L,Leather,Black,16*1*1,9,AW45A,Sarah,Receive,Put away
AlPH1516Si,"All-in-one PH 15"" 16GB RAM Silver",All-in-one,PH,"15""",16GB RAM,Silver,16*1*1,14,DJ08F,Jane,Receive,Put away
TVYn42S4Si,"TV Ynos 42"" S4K Silver",TV,Ynos,"42""",S4K,Silver,8*1*1,4,DZ05F,David,Receive,Put away
DrWE90SlWh,Drawer WENO 900 Sliding White,Drawer,WENO,900,Sliding,White,8*1*1,2,DQ53G,John,Receive,Put away
AlYn148GBl,"All-in-one Ynos 14"" 8GB RAM Black",All-in-one,Ynos,"14""",8GB RAM,Black,16*1*1,11,BY65C,John,Receive,Put away
TVEs75SFGr,"TV Esnesih 75"" SFHD Grey",TV,Esnesih,"75""",SFHD,Grey,8*1*1,7,DX16B,Amy,Receive,Put away
DrQE12LoBl,Drawer QEKI 1200 Locker Black,Drawer,QEKI,1200,Locker,Black,8*1*1,4,BX34F,Sarah,Receive,Put away
LaYn14i5Gr,"Laptop Ynos 14"" i5 Grey",Laptop,Ynos,"14""",i5,Grey,16*1*1,3,CJ74C,Mike,Receive,Put away
CuQE90SlWh,Cupboard QEKI 900 Sliding White,Cupboard,QEKI,900,Sliding,White,8*1*1,4,BN78E,Mike,Receive,Put away
AlRe1516Gr,"All-in-one Rezar 15"" 16GB RAM Grey",All-in-one,Rezar,"15""",16GB RAM,Grey,16*1*1,12,DR76D,Sarah,Receive,Put away
CuQE90LoBe,Cupboard QEKI 900 Locker Beige,Cupboard,QEKI,900,Locker,Beige,8*1*1,6,BO17B,Jane,Receive,Put away
PrNoA2InGr,Printer Nospe A2 Inkjet Grey,Printer,Nospe,A2,Inkjet,Grey,16*1*1,2,AH20D,David,Receive,Put away
PeNa50WaWh,Pencil Nalin 50 Watercolour White,Pencil,Nalin,50,Watercolour,White,48*10*5,62,AF26D,Jane,Receive,Put away
NoGrA4doWh,Notebook Graph A4 dot White,Notebook,Graph,A4,dot,White,48*10*5,795,CV82E,Laura,Receive,Put away
CaTE12LoGr,Cabinet TEWOL 1200 Locker Grey,Cabinet,TEWOL,1200,Locker,Grey,8*1*1,6,DO97A,David,Receive,Put away
CuWE90FiBl,Cupboard WENO 900 Filing Black,Cupboard,WENO,900,Filing,Black,8*1*1,1,AS08G,David,Receive,Put away
AlSu1416Gr,"All-in-one Susa 14"" 16GB RAM Grey",All-in-one,Susa,"14""",16GB RAM,Grey,16*1*1,9,CP77C,Emily,Receive,Put away
TaTR10FrSi,Table TRAMK 1000 Frame Silver,Table,TRAMK,1000,Frame,Silver,8*1*1,6,AV93G,Jane,Receive,Put away
KeHc45MeWh,Keyboard Hcetigol 450 Mechanical White,Keyboard,Hcetigol,450,Mechanical,White,16*10*1,70,AS53F,Sarah,Receive,Put away
SPAl24WaGr,SPen Aloyarc 24 Watercolour Grey,SPen,Aloyarc,24,Watercolour,Grey,48*10*5,1626,BW28A,Amy,Receive,Put away
OfAESAdPi,Office Chair AEKI S Adjustable Pink,Office Chair,AEKI,S,Adjustable,Pink,16*1*1,10,CZ59B,Jane,Receive,Put away
OfXEMErPi,Office Chair XENO M Ergonomic Pink,Office Chair,XENO,M,Ergonomic,Pink,16*1*1,5,DU83G,Chris,Receive,Put away
TaAE18FrWh,Table AEKI 1800 Frame White,Table,AEKI,1800,Frame,White,8*1*1,5,BP13A,Sarah,Receive,Put away
CuRG12SlGr,Cupboard RGAP 1200 Sliding Grey,Cupboard,RGAP,1200,Sliding,Grey,8*1*1,6,BL71G,Laura,Receive,Put away
CuQE12LoBl,Cupboard QEKI 1200 Locker Black,Cupboard,QEKI,1200,Locker,Black,8*1*1,7,AH77F,John,Receive,Put away
TVYn32SFBl,"TV Ynos 32"" SFHD Black",TV,Ynos,"32""",SFHD,Black,8*1*1,3,DK74F,Mike,Receive,Put away
CuQE90LoBe,Cupboard QEKI 900 Locker Beige,Cupboard,QEKI,900,Locker,Beige,8*1*1,3,DR95H,Sarah,Receive,Put away
AlOv17i7Wh,"All-in-one Ovonel 17"" i7 White",All-in-one,Ovonel,"17""",i7,White,16*1*1,14,AT17A,Emily,Receive,Put away
AlYn148GBl,"All-in-one Ynos 14"" 8GB RAM Black",All-in-one,Ynos,"14""",8GB RAM,Black,16*1*1,8,AZ44H,Amy,Receive,Put away
PrSoA2InGr,Printer Sonac A2 Inkjet Grey,Printer,Sonac,A2,Inkjet,Grey,16*1*1,8,DY71C,Laura,Receive,Put away
SPAl24HePi,SPen Aloyarc 24 Hexagonal Pink,SPen,Aloyarc,24,Hexagonal,Pink,48*10*5,565,AQ38D,David,Receive,Put away
AlRe17i7Gr,"All-in-one Rezar 17"" i7 Grey",All-in-one,Rezar,"17""",i7,Grey,16*1*1,11,BU53A,Sarah,Receive,Put away
LaYn14i7Bl,"Laptop Ynos 14"" i7 Black",Laptop,Ynos,"14""",i7,Black,16*1*1,15,CH53A,Jane,Receive,Put away
CaQE90SlBl,Cabinet QEKI 900 Sliding Black,Cabinet,QEKI,900,Sliding,Black,8*1*1,4,DL18C,Sarah,Receive,Put away
PrNoA3WiMi,Printer Nospe A3 Wifi Mix,Printer,Nospe,A3,Wifi,Mix,16*1*1,5,BZ84F,Alex,Receive,Put away
OfAELLeBl,Office Chair AEKI L Leather Black,Office Chair,AEKI,L,Leather,Black,16*1*1,5,DF74C,David,Receive,Put away
DrRG12LoBl,Drawer RGAP 1200 Locker Black,Drawer,RGAP,1200,Locker,Black,8*1*1,3,AH65E,Amy,Receive,Put away
SPRe50SoBl,SPen Reldeats 50 Soluble Black,SPen,Reldeats,50,Soluble,Black,48*10*5,1645,DY23G,Chris,Receive,Put away
KePH35WiBl,Keyboard PH 350 Wireled Black,Keyboard,PH,350,Wireled,Black,16*10*1,88,CQ37G,Amy,Receive,Put away
CaRG90DoBl,Cabinet RGAP 900 Door Black,Cabinet,RGAP,900,Door,Black,8*1*1,8,DL63D,Alex,Receive,Put away
LaPH15i7Bl,"Laptop PH 15"" i7 Black",Laptop,PH,"15""",i7,Black,16*1*1,6,CL79D,John,Receive,Put away
NoScA4ruSi,Notebook Scrap A4 ruled Silver,Notebook,Scrap,A4,ruled,Silver,48*10*5,614,DG05A,Alex,Receive,Put away
CuTE18LoWh,Cupboard TEWOL 1800 Locker White,Cupboard,TEWOL,1800,Locker,White,8*1*1,6,DP57F,Mike,Receive,Put away
AlRe14i7Bl,"All-in-one Rezar 14"" i7 Black",All-in-one,Rezar,"14""",i7,Black,16*1*1,4,AM49A,John,Receive,Put away
SPNa24WaGr,SPen Nalin 24 Watercolour Grey,SPen,Nalin,24,Watercolour,Grey,48*10*5,516,AN88F,John,Receive,Put away
LaSu1732Gr,"Laptop Susa 17"" 32GB RAM Grey",Laptop,Susa,"17""",32GB RAM,Grey,16*1*1,8,BR07C,Mike,Receive,Put away
TVEs424KSi,"TV Esnesih 42"" 4K Silver",TV,Esnesih,"42""",4K,Silver,8*1*1,5,AH62C,Chris,Receive,Put away
TVGL32FHWh,"TV GL 32"" FHD White",TV,GL,"32""",FHD,White,8*1*1,6,CW29E,Emily,Receive,Put away
TaCI10AdSi,Table CITSATNAF 1000 Adjustable Silver,Table,CITSATNAF,1000,Adjustable,Silver,8*1*1,8,CL65C,Chris,Receive,Put away
MoPH27BlPi,Mouse PH 270 Bluetooth Pink,Mouse,PH,270,Bluetooth,Pink,16*10*1,88,CW62E,Jane,Receive,Put away
TVGn65SFGr,"TV Gnusmag 65"" SFHD Grey",TV,Gnusmag,"65""",SFHD,Grey,8*1*1,6,DO51H,Sarah,Receive,Put away
CuTE12LoBl,Cupboard TEWOL 1200 Locker Black,Cupboard,TEWOL,1200,Locker,Black,8*1*1,7,AX16G,Sarah,Receive,Put away
GaAESErPi,Gaming Chair AEKI S Ergonomic Pink,Gaming Chair,AEKI,S,Ergonomic,Pink,16*1*1,12,AS36B,Mike,Receive,Put away
DrWE12SlWh,Drawer WENO 1200 Sliding White,Drawer,WENO,1200,Sliding,White,8*1*1,7,CF68B,Sarah,Receive,Put away
GaOGSHeBl,Gaming Chair OGAP S Head pillow Black,Gaming Chair,OGAP,S,Head pillow,Black,16*1*1,12,BL81E,Amy,Receive,Put away
TVYn654KBl,"TV Ynos 65"" 4K Black",TV,Ynos,"65""",4K,Black,8*1*1,3,BW85C,David,Receive,Put away
AlOv148GGr,"All-in-one Ovonel 14"" 8GB RAM Grey",All-in-one,Ovonel,"14""",8GB RAM,Grey,16*1*1,11,CL89D,Emily,Receive,Put away
GaOGLHePi,Gaming Chair OGAP L Head pillow Pink,Gaming Chair,OGAP,L,Head pillow,Pink,16*1*1,9,DV90E,Chris,Receive,Put away
OfSESAdPi,Office Chair SEWOL S Adjustable Pink,Office Chair,SEWOL,S,Adjustable,Pink,16*1*1,12,BN73F,David,Receive,Put away
CuRG12LoBe,Cupboard RGAP 1200 Locker Beige,Cupboard,RGAP,1200,Locker,Beige,8*1*1,1,DL39D,Laura,Receive,Put away
PrNoA4AlGr,Printer Nospe A4 All-in-one Grey,Printer,Nospe,A4,All-in-one,Grey,16*1*1,11,AY78F,Sarah,Receive,Put away
LaSu14i5Si,"Laptop Susa 14"" i5 Silver",Laptop,Susa,"14""",i5,Silver,16*1*1,5,DL51B,Mike,Receive,Put away
CuQE18DoBl,Cupboard QEKI 1800 Door Black,Cupboard,QEKI,1800,Door,Black,8*1*1,7,CZ86G,Sarah,Receive,Put away
OfSEMLeWh,Office Chair SEWOL M Leather White,Office Chair,SEWOL,M,Leather,White,16*1*1,6,CL11C,John,Receive,Put away
TVGL42FHSi,"TV GL 42"" FHD Silver",TV,GL,"42""",FHD,Silver,8*1*1,6,CJ50G,John,Receive,Put away
GaAELAdWh,Gaming Chair AEKI L Adjustable White,Gaming Chair,AEKI,L,Adjustable,White,16*1*1,3,BG14B,Alex,Receive,Put away
CuWE12FiGr,Cupboard WENO 1200 Filing Grey,Cupboard,WENO,1200,Filing,Grey,8*1*1,7,BZ05A,Emily,Receive,Put away
OfSEMHeWh,Office Chair SEWOL M Head pillow White,Office Chair,SEWOL,M,Head pillow,White,16*1*1,5,CG19E,Sarah,Receive,Put away
KeRe35BlNa,Keyboard Rerar 350 Bluetooth Navi,Keyboard,Rerar,350,Bluetooth,Navi,16*10*1,68,CP50F,John,Receive,Put away
PrReA3InBl,Printer Rehtorb A3 Inkjet Black,Printer,Rehtorb,A3,Inkjet,Black,16*1*1,7,DT53C,Alex,Receive,Put away
