Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
PeNa12SoWh,Pencil Nalin 12 Soluble White,Pencil,Nalin,12,Soluble,White,48*10*5,2400,DY73B,David,Despatch,30044,Pick
MoRe45WiBl,Mouse Rerar 450 Wireled Black,Mouse,Rerar,450,Wireled,Black,16*10*1,78,AL61C,Sarah,Despatch,30061,Pick
NoScA3ruBl,Notebook Scrap A3 ruled Black,Notebook,Scrap,A3,ruled,Black,48*10*5,1158,BF01D,Alex,Despatch,30068,Pick
CaQE12DoWh,Cabinet QEKI 1200 Door White,Cabinet,QEKI,1200,Door,White,8*1*1,8,BF88E,Emily,Despatch,30018,Pick
TVGn754KSi,"TV Gnusmag 75"" 4K Silver",TV,Gnusmag,"75""",4K,Silver,8*1*1,2,BL45H,Alex,Despatch,30092,Pick
LaSu14i5Gr,"Laptop Susa 14"" i5 Grey",Laptop,Susa,"14""",i5,Grey,16*1*1,12,AH47D,Sarah,Despatch,30003,Pick
PrSoA2MoWh,Printer Sonac A2 Mono White,Printer,Sonac,A2,Mono,White,16*1*1,1,CS96H,Sarah,Despatch,30004,Pick
TVGn75SFSi,"TV Gnusmag 75"" SFHD Silver",TV,Gnusmag,"75""",SFHD,Silver,8*1*1,8,AO36D,John,Despatch,30075,Pick
OfXEMErPi,Office Chair XENO M Ergonomic Pink,Office Chair,XENO,M,Ergonomic,Pink,16*1*1,16,DS62A,Chris,Despatch,30049,Pick
NoMuA3ruWh,Notebook Music A3 ruled White,Notebook,Music,A3,ruled,White,48*10*5,2400,CV88F,Amy,Despatch,30076,Pick
SPGi50SoWh,SPen Gib 50 Soluble White,SPen,Gib,50,Soluble,White,48*10*5,2400,AQ10B,Chris,Despatch,30092,Pick
KeHc27MeNa,Keyboard Hcetigol 270 Mechanical Navi,Keyboard,Hcetigol,270,Mechanical,Navi,16*10*1,14,DN72F,Emily,Despatch,30088,Pick
LaSu1732Gr,"Laptop Susa 17"" 32GB RAM Grey",Laptop,Susa,"17""",32GB RAM,Grey,16*1*1,9,DL10H,Chris,Despatch,30025,Pick
CaTE18LoGr,Cabinet TEWOL 1800 Locker Grey,Cabinet,TEWOL,1800,Locker,Grey,8*1*1,4,AF03B,John,Despatch,30087,Pick
AlRe1432Bl,"All-in-one Rezar 14"" 32GB RAM Black",All-in-one,Rezar,"14""",32GB RAM,Black,16*1*1,16,BW15F,David,Despatch,30076,Pick
MoHc45MeNa,Mouse Hcetigol 450 Mechanical Navi,Mouse,Hcetigol,450,Mechanical,Navi,16*10*1,160,AR52D,Sarah,Despatch,30016,Pick
PeRe50HeWh,Pencil Reldeats 50 Hexagonal White,Pencil,Reldeats,50,Hexagonal,White,48*10*5,420,DM10G,Chris,Despatch,30016,Pick
AlYn15i7Gr,"All-in-one Ynos 15"" i7 Grey",All-in-one,Ynos,"15""",i7,Grey,16*1*1,16,AW17C,David,Despatch,30060,Pick
TaTR18WoBl,Table TRAMA 1800 Workstation Black,Table,TRAMA,1800,Workstation,Black,8*1*1,8,DW69A,Mike,Despatch,30032,Pick
NoGrA5ruGr,Notebook Graph A5 ruled Grey,Notebook,Graph,A5,ruled,Grey,48*10*5,554,AS75D,Sarah,Despatch,30041,Pick
PrSoA2WiBl,Printer Sonac A2 Wifi Black,Printer,Sonac,A2,Wifi,Black,16*1*1,16,AG92G,Sarah,Despatch,30060,Pick
PeAl24HePi,Pencil Aloyarc 24 Hexagonal Pink,Pencil,Aloyarc,24,Hexagonal,Pink,48*10*5,2400,DX16E,Sarah,Despatch,30053,Pick
NoScA3doGr,Notebook Scrap A3 dot Grey,Notebook,Scrap,A3,dot,Grey,48*10*5,803,AG95A,Amy,Despatch,30066,Pick
KeRe27MePi,Keyboard Rerar 270 Mechanical Pink,Keyboard,Rerar,270,Mechanical,Pink,16*10*1,160,BH38A,Mike,Despatch,30009,Pick
MoHc45MeNa,Mouse Hcetigol 450 Mechanical Navi,Mouse,Hcetigol,450,Mechanical,Navi,16*10*1,72,CO07E,Amy,Despatch,30080,Pick
CaWE90DoBl,Cabinet WENO 900 Door Black,Cabinet,WENO,900,Door,Black,8*1*1,8,DZ36G,Jane,Despatch,30042,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,667,DX04C,David,Despatch,30075,Pick
AlPH1416Si,"All-in-one PH 14"" 16GB RAM Silver",All-in-one,PH,"14""",16GB RAM,Silver,16*1*1,16,CL46H,John,Despatch,30057,Pick
CuRG18FiBe,Cupboard RGAP 1800 Filing Beige,Cupboard,RGAP,1800,Filing,Beige,8*1*1,8,BQ80C,Laura,Despatch,30095,Pick
LaRe148GBl,"Laptop Rezar 14"" 8GB RAM Black",Laptop,Rezar,"14""",8GB RAM,Black,16*1*1,16,BN22F,David,Despatch,30094,Pick
KeHc27MeBl,Keyboard Hcetigol 270 Mechanical Black,Keyboard,Hcetigol,270,Mechanical,Black,16*10*1,160,AL04G,Chris,Despatch,30028,Pick
PrNoA4AlWh,Printer Nospe A4 All-in-one White,Printer,Nospe,A4,All-in-one,White,16*1*1,13,CT10D,Laura,Despatch,30006,Pick
CaWE12SlBl,Cabinet WENO 1200 Sliding Black,Cabinet,WENO,1200,Sliding,Black,8*1*1,8,AJ64C,David,Despatch,30034,Pick
AlRe1516Si,"All-in-one Rezar 15"" 16GB RAM Silver",All-in-one,Rezar,"15""",16GB RAM,Silver,16*1*1,16,BM89B,Alex,Despatch,30045,Pick
AlOv1716Si,"All-in-one Ovonel 17"" 16GB RAM Silver",All-in-one,Ovonel,"17""",16GB RAM,Silver,16*1*1,3,CJ49G,Alex,Despatch,30008,Pick
AlOv1432Wh,"All-in-one Ovonel 14"" 32GB RAM White",All-in-one,Ovonel,"14""",32GB RAM,White,16*1*1,16,BW23F,John,Despatch,30078,Pick
CaQE12LoBe,Cabinet QEKI 1200 Locker Beige,Cabinet,QEKI,1200,Locker,Beige,8*1*1,8,BW50G,Amy,Despatch,30011,Pick
TVGL50S4Si,"TV GL 50"" S4K Silver",TV,GL,"50""",S4K,Silver,8*1*1,8,BG23C,Amy,Despatch,30062,Pick
MoSu45BlNa,Mouse Susa 450 Bluetooth Navi,Mouse,Susa,450,Bluetooth,Navi,16*10*1,160,AL30C,Sarah,Despatch,30000,Pick
GaXESLeGr,Gaming Chair XENO S Leather Grey,Gaming Chair,XENO,S,Leather,Grey,16*1*1,4,BR88B,Amy,Despatch,30038,Pick
SPGi24WaWh,SPen Gib 24 Watercolour White,SPen,Gib,24,Watercolour,White,48*10*5,2400,AF74B,Jane,Despatch,30084,Pick
NoGrA3doSi,Notebook Graph A3 dot Silver,Notebook,Graph,A3,dot,Silver,48*10*5,2400,DX82B,Chris,Despatch,30052,Pick
PrReA4LaWh,Printer Rehtorb A4 Laser White,Printer,Rehtorb,A4,Laser,White,16*1*1,16,DX92E,John,Despatch,30016,Pick
CuWE12LoBe,Cupboard WENO 1200 Locker Beige,Cupboard,WENO,1200,Locker,Beige,8*1*1,4,BT32F,Laura,Despatch,30013,Pick
TaCI10AuWh,Table CITSATNAF 1000 Auto Adjustable White,Table,CITSATNAF,1000,Auto Adjustable,White,8*1*1,8,DO15A,Emily,Despatch,30070,Pick
PeAl24WaWh,Pencil Aloyarc 24 Watercolour White,Pencil,Aloyarc,24,Watercolour,White,48*10*5,2400,CU63H,Chris,Despatch,30006,Pick
AlPH1432Gr,"All-in-one PH 14"" 32GB RAM Grey",All-in-one,PH,"14""",32GB RAM,Grey,16*1*1,16,CV57F,Chris,Despatch,30074,Pick
CaTE90LoBl,Cabinet TEWOL 900 Locker Black,Cabinet,TEWOL,900,Locker,Black,8*1*1,1,BL66G,John,Despatch,30005,Pick
OfSESAdBl,Office Chair SEWOL S Adjustable Black,Office Chair,SEWOL,S,Adjustable,Black,16*1*1,7,BK48E,Chris,Despatch,30026,Pick
CaQE18FiBe,Cabinet QEKI 1800 Filing Beige,Cabinet,QEKI,1800,Filing,Beige,8*1*1,6,BR15C,Emily,Despatch,30050,Pick
LaOv15i5Gr,"Laptop Ovonel 15"" i5 Grey",Laptop,Ovonel,"15""",i5,Grey,16*1*1,16,BY09E,Chris,Despatch,30077,Pick
DrWE12DoWh,Drawer WENO 1200 Door White,Drawer,WENO,1200,Door,White,8*1*1,8,DK89A,Mike,Despatch,30041,Pick
PrNoA3MoGr,Printer Nospe A3 Mono Grey,Printer,Nospe,A3,Mono,Grey,16*1*1,10,BI98E,Alex,Despatch,30021,Pick
GaOGLLeWh,Gaming Chair OGAP L Leather White,Gaming Chair,OGAP,L,Leather,White,16*1*1,16,BP61H,Alex,Despatch,30092,Pick
TaAE18AuBl,Table AEKI 1800 Auto Adjustable Black,Table,AEKI,1800,Auto Adjustable,Black,8*1*1,8,CZ68F,Emily,Despatch,30048,Pick
AlSu1432Bl,"All-in-one Susa 14"" 32GB RAM Black",All-in-one,Susa,"14""",32GB RAM,Black,16*1*1,16,AG45G,Chris,Despatch,30000,Pick
AlYn1532Bl,"All-in-one Ynos 15"" 32GB RAM Black",All-in-one,Ynos,"15""",32GB RAM,Black,16*1*1,16,AS68E,Alex,Despatch,30063,Pick
TVEs50FHSi,"TV Esnesih 50"" FHD Silver",TV,Esnesih,"50""",FHD,Silver,8*1*1,1,DK63H,Alex,Despatch,30033,Pick
PeAl50HeBl,Pencil Aloyarc 50 Hexagonal Black,Pencil,Aloyarc,50,Hexagonal,Black,48*10*5,2176,BZ09A,Laura,Despatch,30047,Pick
MoHc35BlBl,Mouse Hcetigol 350 Bluetooth Black,Mouse,Hcetigol,350,Bluetooth,Black,16*10*1,160,BW94D,Jane,Despatch,30065,Pick
OfOGMLePi,Office Chair OGAP M Leather Pink,Office Chair,OGAP,M,Leather,Pink,16*1*1,16,BQ86G,Chris,Despatch,30021,Pick
NoMuA4liBl,Notebook Music A4 line Black,Notebook,Music,A4,line,Black,48*10*5,2400,DY55C,Chris,Despatch,30039,Pick
CuQE12SlBl,Cupboard QEKI 1200 Sliding Black,Cupboard,QEKI,1200,Sliding,Black,8*1*1,8,AF41G,Emily,Despatch,30063,Pick
KePH27BlWh,Keyboard PH 270 Bluetooth White,Keyboard,PH,270,Bluetooth,White,16*10*1,59,BU57B,Chris,Despatch,30099,Pick
LaSu14i7Bl,"Laptop Susa 14"" i7 Black",Laptop,Susa,"14""",i7,Black,16*1*1,15,BW33G,Jane,Despatch,30071,Pick
AlSu1532Wh,"All-in-one Susa 15"" 32GB RAM White",All-in-one,Susa,"15""",32GB RAM,White,16*1*1,6,AW54A,Chris,Despatch,30060,Pick
MoHc45MeNa,Mouse Hcetigol 450 Mechanical Navi,Mouse,Hcetigol,450,Mechanical,Navi,16*10*1,160,AR81D,Chris,Despatch,30034,Pick
CaRG12FiBe,Cabinet RGAP 1200 Filing Beige,Cabinet,RGAP,1200,Filing,Beige,8*1*1,8,DM82F,Chris,Despatch,30081,Pick
GaAESLePi,Gaming Chair AEKI S Leather Pink,Gaming Chair,AEKI,S,Leather,Pink,16*1*1,9,CN60D,Alex,Despatch,30066,Pick
OfOGLHeBl,Office Chair OGAP L Head pillow Black,Office Chair,OGAP,L,Head pillow,Black,16*1*1,10,DK46G,Amy,Despatch,30099,Pick
PeAl50HeBl,Pencil Aloyarc 50 Hexagonal Black,Pencil,Aloyarc,50,Hexagonal,Black,48*10*5,2400,DN42A,Alex,Despatch,30061,Pick
DrWE12DoBl,Drawer WENO 1200 Door Black,Drawer,WENO,1200,Door,Black,8*1*1,8,CK45E,Mike,Despatch,30037,Pick
TaCI10WoWh,Table CITSATNAF 1000 Workstation White,Table,CITSATNAF,1000,Workstation,White,8*1*1,8,AI13F,Alex,Despatch,30014,Pick
TVYn32S4Gr,"TV Ynos 32"" S4K Grey",TV,Ynos,"32""",S4K,Grey,8*1*1,4,BP24C,Emily,Despatch,30076,Pick
LaPH1532Wh,"Laptop PH 15"" 32GB RAM White",Laptop,PH,"15""",32GB RAM,White,16*1*1,16,DJ64G,David,Despatch,30048,Pick
AlSu1432Si,"All-in-one Susa 14"" 32GB RAM Silver",All-in-one,Susa,"14""",32GB RAM,Silver,16*1*1,8,AS80F,John,Despatch,30051,Pick
KePH35BlBl,Keyboard PH 350 Bluetooth Black,Keyboard,PH,350,Bluetooth,Black,16*10*1,160,AJ85B,Alex,Despatch,30083,Pick
GaSESErGr,Gaming Chair SEWOL S Ergonomic Grey,Gaming Chair,SEWOL,S,Ergonomic,Grey,16*1*1,16,BJ11C,John,Despatch,30029,Pick
SPAl24HeBl,SPen Aloyarc 24 Hexagonal Black,SPen,Aloyarc,24,Hexagonal,Black,48*10*5,1858,BJ42E,Laura,Despatch,30026,Pick
LaRe1532Si,"Laptop Rezar 15"" 32GB RAM Silver",Laptop,Rezar,"15""",32GB RAM,Silver,16*1*1,16,BU14H,Sarah,Despatch,30079,Pick
PrReA2LaWh,Printer Rehtorb A2 Laser White,Printer,Rehtorb,A2,Laser,White,16*1*1,1,DN29G,Amy,Despatch,30040,Pick
LaRe15i7Wh,"Laptop Rezar 15"" i7 White",Laptop,Rezar,"15""",i7,White,16*1*1,7,DF46E,Jane,Despatch,30074,Pick
PrPHA2WiWh,Printer PH A2 Wifi White,Printer,PH,A2,Wifi,White,16*1*1,3,BU94F,Emily,Despatch,30098,Pick
NoScA3ruSi,Notebook Scrap A3 ruled Silver,Notebook,Scrap,A3,ruled,Silver,48*10*5,1547,BO63B,Alex,Despatch,30084,Pick
PeNa12WaPi,Pencil Nalin 12 Watercolour Pink,Pencil,Nalin,12,Watercolour,Pink,48*10*5,2082,CU28A,David,Despatch,30042,Pick
NoScA5ruGr,Notebook Scrap A5 ruled Grey,Notebook,Scrap,A5,ruled,Grey,48*10*5,2209,DS36C,Emily,Despatch,30005,Pick
LaSu17i5Si,"Laptop Susa 17"" i5 Silver",Laptop,Susa,"17""",i5,Silver,16*1*1,16,AW96A,Sarah,Despatch,30059,Pick
SPNa50HePi,SPen Nalin 50 Hexagonal Pink,SPen,Nalin,50,Hexagonal,Pink,48*10*5,405,CN57A,Laura,Despatch,30079,Pick
MoHc35ErNa,Mouse Hcetigol 350 Ergonomic Navi,Mouse,Hcetigol,350,Ergonomic,Navi,16*10*1,28,DF53B,Chris,Despatch,30073,Pick
LaRe14i5Wh,"Laptop Rezar 14"" i5 White",Laptop,Rezar,"14""",i5,White,16*1*1,2,AW96G,Amy,Despatch,30066,Pick
LaOv1432Wh,"Laptop Ovonel 14"" 32GB RAM White",Laptop,Ovonel,"14""",32GB RAM,White,16*1*1,16,BM82E,David,Despatch,30017,Pick
GaSEMLeGr,Gaming Chair SEWOL M Leather Grey,Gaming Chair,SEWOL,M,Leather,Grey,16*1*1,11,CU74F,Chris,Despatch,30013,Pick
LaSu15i7Bl,"Laptop Susa 15"" i7 Black",Laptop,Susa,"15""",i7,Black,16*1*1,13,CG51B,Chris,Despatch,30097,Pick
TVGL32S4Bl,"TV GL 32"" S4K Black",TV,GL,"32""",S4K,Black,8*1*1,1,CI68E,John,Despatch,30063,Pick
LaSu1432Bl,"Laptop Susa 14"" 32GB RAM Black",Laptop,Susa,"14""",32GB RAM,Black,16*1*1,16,BF02E,Jane,Despatch,30063,Pick
LaOv148GWh,"Laptop Ovonel 14"" 8GB RAM White",Laptop,Ovonel,"14""",8GB RAM,White,16*1*1,9,DJ97C,Laura,Despatch,30061,Pick
TaTR10WoSi,Table TRAMK 1000 Workstation Silver,Table,TRAMK,1000,Workstation,Silver,8*1*1,8,DK18H,David,Despatch,30001,Pick
LaSu15i7Gr,"Laptop Susa 15"" i7 Grey",Laptop,Susa,"15""",i7,Grey,16*1*1,7,DP28G,Mike,Despatch,30014,Pick
TVEs65S4Si,"TV Esnesih 65"" S4K Silver",TV,Esnesih,"65""",S4K,Silver,8*1*1,8,CQ57G,Mike,Despatch,30043,Pick
SPAl24WaWh,SPen Aloyarc 24 Watercolour White,SPen,Aloyarc,24,Watercolour,White,48*10*5,1664,AZ67F,Sarah,Despatch,30051,Pick
SPAl24WaBl,SPen Aloyarc 24 Watercolour Black,SPen,Aloyarc,24,Watercolour,Black,48*10*5,2400,AL59E,John,Despatch,30035,Pick
DrTE12SlGr,Drawer TEWOL 1200 Sliding Grey,Drawer,TEWOL,1200,Sliding,Grey,8*1*1,1,DJ85C,David,Despatch,30085,Pick
SPNa24HeGr,SPen Nalin 24 Hexagonal Grey,SPen,Nalin,24,Hexagonal,Grey,48*10*5,2400,AQ50H,Mike,Despatch,30048,Pick
OfXEMErPi,Office Chair XENO M Ergonomic Pink,Office Chair,XENO,M,Ergonomic,Pink,16*1*1,16,CY57C,Emily,Despatch,30097,Pick
KeSu27MeBl,Keyboard Susa 270 Mechanical Black,Keyboard,Susa,270,Mechanical,Black,16*10*1,27,BJ73H,Amy,Despatch,30081,Pick
PrPHA4LaMi,Printer PH A4 Laser Mix,Printer,PH,A4,Laser,Mix,16*1*1,12,AP40C,John,Despatch,30003,Pick
TaTR10AdSi,Table TRAMK 1000 Adjustable Silver,Table,TRAMK,1000,Adjustable,Silver,8*1*1,8,DH10F,Mike,Despatch,30008,Pick
LaSu15i5Gr,"Laptop Susa 15"" i5 Grey",Laptop,Susa,"15""",i5,Grey,16*1*1,6,CS02C,Amy,Despatch,30074,Pick
OfSESErBl,Office Chair SEWOL S Ergonomic Black,Office Chair,SEWOL,S,Ergonomic,Black,16*1*1,4,AO60G,Jane,Despatch,30078,Pick
DrTE18FiBl,Drawer TEWOL 1800 Filing Black,Drawer,TEWOL,1800,Filing,Black,8*1*1,5,DN79F,Emily,Despatch,30045,Pick
DrTE18FiBl,Drawer TEWOL 1800 Filing Black,Drawer,TEWOL,1800,Filing,Black,8*1*1,8,CU66G,Laura,Despatch,30021,Pick
KeRe45BlBl,Keyboard Rerar 450 Bluetooth Black,Keyboard,Rerar,450,Bluetooth,Black,16*10*1,160,DN40D,Jane,Despatch,30090,Pick
PeRe50HeBl,Pencil Reldeats 50 Hexagonal Black,Pencil,Reldeats,50,Hexagonal,Black,48*10*5,2400,CO58D,Mike,Despatch,30098,Pick
GaXESErGr,Gaming Chair XENO S Ergonomic Grey,Gaming Chair,XENO,S,Ergonomic,Grey,16*1*1,2,CO89G,Sarah,Despatch,30003,Pick
OfAESHeWh,Office Chair AEKI S Head pillow White,Office Chair,AEKI,S,Head pillow,White,16*1*1,16,AY88B,Chris,Despatch,30045,Pick
TVEs42S4Bl,"TV Esnesih 42"" S4K Black",TV,Esnesih,"42""",S4K,Black,8*1*1,7,BS56H,Chris,Despatch,30070,Pick
CaTE90SlWh,Cabinet TEWOL 900 Sliding White,Cabinet,TEWOL,900,Sliding,White,8*1*1,2,BJ28H,David,Despatch,30078,Pick
GaXEMLePi,Gaming Chair XENO M Leather Pink,Gaming Chair,XENO,M,Leather,Pink,16*1*1,12,DY38D,Sarah,Despatch,30070,Pick
TVEs75FHGr,"TV Esnesih 75"" FHD Grey",TV,Esnesih,"75""",FHD,Grey,8*1*1,6,AT54D,Emily,Despatch,30048,Pick
GaOGMHeWh,Gaming Chair OGAP M Head pillow White,Gaming Chair,OGAP,M,Head pillow,White,16*1*1,16,DK91H,Alex,Despatch,30062,Pick
KeHc27BlBl,Keyboard Hcetigol 270 Bluetooth Black,Keyboard,Hcetigol,270,Bluetooth,Black,16*10*1,9,BT75G,John,Despatch,30048,Pick
PrReA2LaWh,Printer Rehtorb A2 Laser White,Printer,Rehtorb,A2,Laser,White,16*1*1,6,CO28E,John,Despatch,30072,Pick
MoHc45BlNa,Mouse Hcetigol 450 Bluetooth Navi,Mouse,Hcetigol,450,Bluetooth,Navi,16*10*1,160,AV63F,David,Despatch,30025,Pick
NoExA4doSi,Notebook Excercise A4 dot Silver,Notebook,Excercise,A4,dot,Silver,48*10*5,2400,AY55D,Mike,Despatch,30089,Pick
CaRG90FiBl,Cabinet RGAP 900 Filing Black,Cabinet,RGAP,900,Filing,Black,8*1*1,8,DU57B,Laura,Despatch,30068,Pick
KeHc45BlPi,Keyboard Hcetigol 450 Bluetooth Pink,Keyboard,Hcetigol,450,Bluetooth,Pink,16*10*1,160,CK21H,Emily,Despatch,30008,Pick
AlSu15i5Bl,"All-in-one Susa 15"" i5 Black",All-in-one,Susa,"15""",i5,Black,16*1*1,16,BI07H,Jane,Despatch,30007,Pick
LaSu1432Gr,"Laptop Susa 14"" 32GB RAM Grey",Laptop,Susa,"14""",32GB RAM,Grey,16*1*1,16,AM79G,John,Despatch,30006,Pick
TaCI15FrGr,Table CITSATNAF 1500 Frame Grey,Table,CITSATNAF,1500,Frame,Grey,8*1*1,2,CW82D,Sarah,Despatch,30035,Pick
CuTE18SlBe,Cupboard TEWOL 1800 Sliding Beige,Cupboard,TEWOL,1800,Sliding,Beige,8*1*1,7,CI27H,Amy,Despatch,30058,Pick
MoRe27MeBl,Mouse Rerar 270 Mechanical Black,Mouse,Rerar,270,Mechanical,Black,16*10*1,160,BH69E,John,Despatch,30013,Pick
SPRe24HeGr,SPen Reldeats 24 Hexagonal Grey,SPen,Reldeats,24,Hexagonal,Grey,48*10*5,2400,BY42H,David,Despatch,30031,Pick
SPGi50SoGr,SPen Gib 50 Soluble Grey,SPen,Gib,50,Soluble,Grey,48*10*5,2400,CM31D,Jane,Despatch,30008,Pick
PeGi24SoWh,Pencil Gib 24 Soluble White,Pencil,Gib,24,Soluble,White,48*10*5,1717,BZ73C,Alex,Despatch,30095,Pick
AlPH1416Gr,"All-in-one PH 14"" 16GB RAM Grey",All-in-one,PH,"14""",16GB RAM,Grey,16*1*1,16,DV29B,Chris,Despatch,30034,Pick
AlYn178GGr,"All-in-one Ynos 17"" 8GB RAM Grey",All-in-one,Ynos,"17""",8GB RAM,Grey,16*1*1,16,AQ04F,Sarah,Despatch,30041,Pick
GaXEMHeGr,Gaming Chair XENO M Head pillow Grey,Gaming Chair,XENO,M,Head pillow,Grey,16*1*1,10,DF30A,Sarah,Despatch,30094,Pick
GaAELHePi,Gaming Chair AEKI L Head pillow Pink,Gaming Chair,AEKI,L,Head pillow,Pink,16*1*1,5,BH89D,Chris,Despatch,30048,Pick
TVYn42FHWh,"TV Ynos 42"" FHD White",TV,Ynos,"42""",FHD,White,8*1*1,2,BT26E,Chris,Despatch,30011,Pick
CuTE90LoBe,Cupboard TEWOL 900 Locker Beige,Cupboard,TEWOL,900,Locker,Beige,8*1*1,8,CZ10G,Emily,Despatch,30090,Pick
NoScA3doSi,Notebook Scrap A3 dot Silver,Notebook,Scrap,A3,dot,Silver,48*10*5,683,CT74F,Amy,Despatch,30006,Pick
TaCI18FrBl,Table CITSATNAF 1800 Frame Black,Table,CITSATNAF,1800,Frame,Black,8*1*1,8,AU37A,Mike,Despatch,30069,Pick
TaTR15AuBl,Table TRAMK 1500 Auto Adjustable Black,Table,TRAMK,1500,Auto Adjustable,Black,8*1*1,8,AJ38F,Sarah,Despatch,30038,Pick
NoMuA3ruBl,Notebook Music A3 ruled Black,Notebook,Music,A3,ruled,Black,48*10*5,2400,BL97G,Sarah,Despatch,30053,Pick
CuRG12DoGr,Cupboard RGAP 1200 Door Grey,Cupboard,RGAP,1200,Door,Grey,8*1*1,8,AO77H,David,Despatch,30074,Pick
SPGi12SoWh,SPen Gib 12 Soluble White,SPen,Gib,12,Soluble,White,48*10*5,10,DT38D,Chris,Despatch,30029,Pick
AlYn15i5Gr,"All-in-one Ynos 15"" i5 Grey",All-in-one,Ynos,"15""",i5,Grey,16*1*1,16,CR32H,Chris,Despatch,30018,Pick
MoHc27BlBl,Mouse Hcetigol 270 Bluetooth Black,Mouse,Hcetigol,270,Bluetooth,Black,16*10*1,160,DT06D,Jane,Despatch,30041,Pick
CuTE90DoWh,Cupboard TEWOL 900 Door White,Cupboard,TEWOL,900,Door,White,8*1*1,2,CM51G,David,Despatch,30043,Pick
OfOGLLePi,Office Chair OGAP L Leather Pink,Office Chair,OGAP,L,Leather,Pink,16*1*1,16,DM07A,Amy,Despatch,30026,Pick
PeNa24WaWh,Pencil Nalin 24 Watercolour White,Pencil,Nalin,24,Watercolour,White,48*10*5,2400,DG66G,Mike,Despatch,30021,Pick
AlRe1716Bl,"All-in-one Rezar 17"" 16GB RAM Black",All-in-one,Rezar,"17""",16GB RAM,Black,16*1*1,16,CQ41B,John,Despatch,30074,Pick
LaRe14i5Gr,"Laptop Rezar 14"" i5 Grey",Laptop,Rezar,"14""",i5,Grey,16*1*1,16,CY52B,Jane,Despatch,30081,Pick
PeAl12HeWh,Pencil Aloyarc 12 Hexagonal White,Pencil,Aloyarc,12,Hexagonal,White,48*10*5,2400,BX23G,David,Despatch,30058,Pick
NoGrA3ruSi,Notebook Graph A3 ruled Silver,Notebook,Graph,A3,ruled,Silver,48*10*5,1443,BI97D,Chris,Despatch,30088,Pick
SPGi24WaWh,SPen Gib 24 Watercolour White,SPen,Gib,24,Watercolour,White,48*10*5,2400,AX53E,Chris,Despatch,30024,Pick
LaPH1516Bl,"Laptop PH 15"" 16GB RAM Black",Laptop,PH,"15""",16GB RAM,Black,16*1*1,6,CY02H,Jane,Despatch,30024,Pick
AlOv17i7Gr,"All-in-one Ovonel 17"" i7 Grey",All-in-one,Ovonel,"17""",i7,Grey,16*1*1,9,BM69G,Amy,Despatch,30042,Pick
SPNa24HePi,SPen Nalin 24 Hexagonal Pink,SPen,Nalin,24,Hexagonal,Pink,48*10*5,911,BM77F,Laura,Despatch,30069,Pick
PrNoA4MoGr,Printer Nospe A4 Mono Grey,Printer,Nospe,A4,Mono,Grey,16*1*1,5,BP63B,Emily,Despatch,30021,Pick
OfXESLePi,Office Chair XENO S Leather Pink,Office Chair,XENO,S,Leather,Pink,16*1*1,16,DX20G,Sarah,Despatch,30012,Pick
DrQE12DoWh,Drawer QEKI 1200 Door White,Drawer,QEKI,1200,Door,White,8*1*1,8,CJ16G,Alex,Despatch,30042,Pick
MoHc35MePi,Mouse Hcetigol 350 Mechanical Pink,Mouse,Hcetigol,350,Mechanical,Pink,16*10*1,110,AI94A,Mike,Despatch,30099,Pick
TaTR15WoSi,Table TRAMA 1500 Workstation Silver,Table,TRAMA,1500,Workstation,Silver,8*1*1,8,DU26E,Emily,Despatch,30019,Pick
NoMuA4ruBl,Notebook Music A4 ruled Black,Notebook,Music,A4,ruled,Black,48*10*5,2400,BJ51E,David,Despatch,30078,Pick
SPRe24SoBl,SPen Reldeats 24 Soluble Black,SPen,Reldeats,24,Soluble,Black,48*10*5,1823,DF04G,Jane,Despatch,30032,Pick
SPAl50SoGr,SPen Aloyarc 50 Soluble Grey,SPen,Aloyarc,50,Soluble,Grey,48*10*5,2400,CR58D,Sarah,Despatch,30090,Pick
OfXEMErBl,Office Chair XENO M Ergonomic Black,Office Chair,XENO,M,Ergonomic,Black,16*1*1,5,CO79E,John,Despatch,30059,Pick
AlPH1432Wh,"All-in-one PH 14"" 32GB RAM White",All-in-one,PH,"14""",32GB RAM,White,16*1*1,16,CX42C,Sarah,Despatch,30079,Pick
KeRe27ErNa,Keyboard Rerar 270 Ergonomic Navi,Keyboard,Rerar,270,Ergonomic,Navi,16*10*1,44,DV46E,Alex,Despatch,30091,Pick
AlYn178GBl,"All-in-one Ynos 17"" 8GB RAM Black",All-in-one,Ynos,"17""",8GB RAM,Black,16*1*1,16,BL45F,Mike,Despatch,30093,Pick
LaOv17i7Gr,"Laptop Ovonel 17"" i7 Grey",Laptop,Ovonel,"17""",i7,Grey,16*1*1,1,AF75B,Sarah,Despatch,30028,Pick
CuTE12DoBl,Cupboard TEWOL 1200 Door Black,Cupboard,TEWOL,1200,Door,Black,8*1*1,8,CM46E,Mike,Despatch,30096,Pick
AlSu17i7Bl,"All-in-one Susa 17"" i7 Black",All-in-one,Susa,"17""",i7,Black,16*1*1,7,DI68G,Laura,Despatch,30043,Pick
