Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
AlYn15i7Wh,"All-in-one Ynos 15"" i7 White",All-in-one,Ynos,"15""",i7,White,16*1*1,3,DL50F,Sarah,Receive,Put away
CuRG90FiBl,Cupboard RGAP 900 Filing Black,Cupboard,RGAP,900,Filing,Black,8*1*1,4,DP67B,David,Receive,Put away
SPGi50SoBl,SPen Gib 50 Soluble Black,SPen,Gib,50,Soluble,Black,48*10*5,1176,AQ49C,Jane,Receive,Put away
TVGL75SFSi,"TV GL 75"" SFHD Silver",TV,GL,"75""",SFHD,Silver,8*1*1,6,DF46C,Amy,Receive,Put away
MoSu27ErPi,Mouse Susa 270 Ergonomic Pink,Mouse,Susa,270,Ergonomic,Pink,16*10*1,43,AZ26H,Laura,Receive,Put away
TVGn75FHGr,"TV Gnusmag 75"" FHD Grey",TV,Gnusmag,"75""",FHD,Grey,8*1*1,7,DN38A,David,Receive,Put away
PrSoA3AlBl,Printer Sonac A3 All-in-one Black,Printer,Sonac,A3,All-in-one,Black,16*1*1,11,CF63E,John,Receive,Put away
NoMuA3doBl,Notebook Music A3 dot Black,Notebook,Music,A3,dot,Black,48*10*5,1560,BH93D,Laura,Receive,Put away
TVGn65SFSi,"TV Gnusmag 65"" SFHD Silver",TV,Gnusmag,"65""",SFHD,Silver,8*1*1,2,BU74A,Laura,Receive,Put away
TVYn754KGr,"TV Ynos 75"" 4K Grey",TV,Ynos,"75""",4K,Grey,8*1*1,3,AI67D,Sarah,Receive,Put away
SPRe50SoWh,SPen Reldeats 50 Soluble White,SPen,Reldeats,50,Soluble,White,48*10*5,1976,CG58G,Laura,Receive,Put away
TVEs32FHSi,"TV Esnesih 32"" FHD Silver",TV,Esnesih,"32""",FHD,Silver,8*1*1,7,DJ12H,Chris,Receive,Put away
NoMuA4doWh,Notebook Music A4 dot White,Notebook,Music,A4,dot,White,48*10*5,404,AM68H,Amy,Receive,Put away
LaYn148GGr,"Laptop Ynos 14"" 8GB RAM Grey",Laptop,Ynos,"14""",8GB RAM,Grey,16*1*1,14,BT24H,David,Receive,Put away
PeRe12HePi,Pencil Reldeats 12 Hexagonal Pink,Pencil,Reldeats,12,Hexagonal,Pink,48*10*5,1043,AM84D,Alex,Receive,Put away
AlYn14i7Bl,"All-in-one Ynos 14"" i7 Black",All-in-one,Ynos,"14""",i7,Black,16*1*1,3,AJ49B,Emily,Receive,Put away
TVGn65S4Bl,"TV Gnusmag 65"" S4K Black",TV,Gnusmag,"65""",S4K,Black,8*1*1,8,CN11H,Mike,Receive,Put away
TVYn324KBl,"TV Ynos 32"" 4K Black",TV,Ynos,"32""",4K,Black,8*1*1,1,AI35C,Amy,Receive,Put away
SPRe50HeBl,SPen Reldeats 50 Hexagonal Black,SPen,Reldeats,50,Hexagonal,Black,48*10*5,1387,AR42E,Amy,Receive,Put away
LaSu1432Si,"Laptop Susa 14"" 32GB RAM Silver",Laptop,Susa,"14""",32GB RAM,Silver,16*1*1,16,BG03A,Mike,Receive,Put away
KePH45BlBl,Keyboard PH 450 Bluetooth Black,Keyboard,PH,450,Bluetooth,Black,16*10*1,39,DK04D,Chris,Receive,Put away
OfSEMAdPi,Office Chair SEWOL M Adjustable Pink,Office Chair,SEWOL,M,Adjustable,Pink,16*1*1,12,BK89C,Sarah,Receive,Put away
KeSu45WiNa,Keyboard Susa 450 Wireled Navi,Keyboard,Susa,450,Wireled,Navi,16*10*1,12,CK67C,John,Receive,Put away
TVGL754KWh,"TV GL 75"" 4K White",TV,GL,"75""",4K,White,8*1*1,6,CM79F,Chris,Receive,Put away
TaTR10AdGr,Table TRAMK 1000 Adjustable Grey,Table,TRAMK,1000,Adjustable,Grey,8*1*1,4,CT44F,David,Receive,Put away
TaAE18FrGr,Table AEKI 1800 Frame Grey,Table,AEKI,1800,Frame,Grey,8*1*1,2,DZ46B,David,Receive,Put away
PrNoA3LaGr,Printer Nospe A3 Laser Grey,Printer,Nospe,A3,Laser,Grey,16*1*1,16,BF49F,Laura,Receive,Put away
PrPHA3MoWh,Printer PH A3 Mono White,Printer,PH,A3,Mono,White,16*1*1,16,CK55B,Laura,Receive,Put away
NoGrA3liBl,Notebook Graph A3 line Black,Notebook,Graph,A3,line,Black,48*10*5,2367,CR24D,John,Receive,Put away
TVGL654KWh,"TV GL 65"" 4K White",TV,GL,"65""",4K,White,8*1*1,7,CW78C,Laura,Receive,Put away
CaRG90LoBe,Cabinet RGAP 900 Locker Beige,Cabinet,RGAP,900,Locker,Beige,8*1*1,1,BS66D,Chris,Receive,Put away
PeNa24HeBl,Pencil Nalin 24 Hexagonal Black,Pencil,Nalin,24,Hexagonal,Black,48*10*5,2378,AS21F,Sarah,Receive,Put away
TVEs50S4Si,"TV Esnesih 50"" S4K Silver",TV,Esnesih,"50""",S4K,Silver,8*1*1,7,DR37G,Chris,Receive,Put away
DrQE18SlWh,Drawer QEKI 1800 Sliding White,Drawer,QEKI,1800,Sliding,White,8*1*1,3,BO51C,John,Receive,Put away
CuRG90FiBe,Cupboard RGAP 900 Filing Beige,Cupboard,RGAP,900,Filing,Beige,8*1*1,6,CJ35D,John,Receive,Put away
KeRe27BlPi,Keyboard Rerar 270 Bluetooth Pink,Keyboard,Rerar,270,Bluetooth,Pink,16*10*1,159,DT20E,Chris,Receive,Put away
PrSoA4LaWh,Printer Sonac A4 Laser White,Printer,Sonac,A4,Laser,White,16*1*1,2,CH29E,Chris,Receive,Put away
MoPH27ErNa,Mouse PH 270 Ergonomic Navi,Mouse,PH,270,Ergonomic,Navi,16*10*1,88,BI89D,Chris,Receive,Put away
LaYn148GWh,"Laptop Ynos 14"" 8GB RAM White",Laptop,Ynos,"14""",8GB RAM,White,16*1*1,11,CU62H,Chris,Receive,Put away
GaAELErPi,Gaming Chair AEKI L Ergonomic Pink,Gaming Chair,AEKI,L,Ergonomic,Pink,16*1*1,14,AI57C,Amy,Receive,Put away
MoHc35BlPi,Mouse Hcetigol 350 Bluetooth Pink,Mouse,Hcetigol,350,Bluetooth,Pink,16*10*1,32,DL47G,Alex,Receive,Put away
LaYn14i7Bl,"Laptop Ynos 14"" i7 Black",Laptop,Ynos,"14""",i7,Black,16*1*1,13,BW30F,Laura,Receive,Put away
CuRG90LoWh,Cupboard RGAP 900 Locker White,Cupboard,RGAP,900,Locker,White,8*1*1,1,AW41D,Emily,Receive,Put away
AlSu148GSi,"All-in-one Susa 14"" 8GB RAM Silver",All-in-one,Susa,"14""",8GB RAM,Silver,16*1*1,2,DT43B,Jane,Receive,Put away
CuRG90DoGr,Cupboard RGAP 900 Door Grey,Cupboard,RGAP,900,Door,Grey,8*1*1,2,BK22E,John,Receive,Put away
AlSu1732Si,"All-in-one Susa 17"" 32GB RAM Silver",All-in-one,Susa,"17""",32GB RAM,Silver,16*1*1,5,CL67D,Emily,Receive,Put away
TVYn50SFBl,"TV Ynos 50"" SFHD Black",TV,Ynos,"50""",SFHD,Black,8*1*1,7,CO98A,John,Receive,Put away
TVYn50FHSi,"TV Ynos 50"" FHD Silver",TV,Ynos,"50""",FHD,Silver,8*1*1,8,AW61H,Jane,Receive,Put away
OfSESErBl,Office Chair SEWOL S Ergonomic Black,Office Chair,SEWOL,S,Ergonomic,Black,16*1*1,9,CN49D,John,Receive,Put away
MoPH35MePi,Mouse PH 350 Mechanical Pink,Mouse,PH,350,Mechanical,Pink,16*10*1,150,BW15C,Mike,Receive,Put away
LaOv1732Gr,"Laptop Ovonel 17"" 32GB RAM Grey",Laptop,Ovonel,"17""",32GB RAM,Grey,16*1*1,3,CO81F,Mike,Receive,Put away
KeSu45BlWh,Keyboard Susa 450 Bluetooth White,Keyboard,Susa,450,Bluetooth,White,16*10*1,89,DX08H,Chris,Receive,Put away
OfXELAdGr,Office Chair XENO L Adjustable Grey,Office Chair,XENO,L,Adjustable,Grey,16*1*1,14,CV70H,David,Receive,Put away
DrRG18LoBe,Drawer RGAP 1800 Locker Beige,Drawer,RGAP,1800,Locker,Beige,8*1*1,4,CR88D,Alex,Receive,Put away
GaOGLLeWh,Gaming Chair OGAP L Leather White,Gaming Chair,OGAP,L,Leather,White,16*1*1,2,BJ81C,Amy,Receive,Put away
DrQE12SlWh,Drawer QEKI 1200 Sliding White,Drawer,QEKI,1200,Sliding,White,8*1*1,2,BK54C,Amy,Receive,Put away
LaPH1532Bl,"Laptop PH 15"" 32GB RAM Black",Laptop,PH,"15""",32GB RAM,Black,16*1*1,10,DU35F,Jane,Receive,Put away
TVGn50S4Wh,"TV Gnusmag 50"" S4K White",TV,Gnusmag,"50""",S4K,White,8*1*1,1,AK53G,Amy,Receive,Put away
CuQE90DoGr,Cupboard QEKI 900 Door Grey,Cupboard,QEKI,900,Door,Grey,8*1*1,5,CI15F,Chris,Receive,Put away
OfXEMErBl,Office Chair XENO M Ergonomic Black,Office Chair,XENO,M,Ergonomic,Black,16*1*1,5,CH69C,John,Receive,Put away
OfSEMErPi,Office Chair SEWOL M Ergonomic Pink,Office Chair,SEWOL,M,Ergonomic,Pink,16*1*1,1,CP26G,Chris,Receive,Put away
MoHc27ErPi,Mouse Hcetigol 270 Ergonomic Pink,Mouse,Hcetigol,270,Ergonomic,Pink,16*10*1,96,CX02E,Alex,Receive,Put away
OfAEMAdPi,Office Chair AEKI M Adjustable Pink,Office Chair,AEKI,M,Adjustable,Pink,16*1*1,1,AM53G,Chris,Receive,Put away
SPNa24HePi,SPen Nalin 24 Hexagonal Pink,SPen,Nalin,24,Hexagonal,Pink,48*10*5,2335,CU31B,Laura,Receive,Put away
OfOGMHeWh,Office Chair OGAP M Head pillow White,Office Chair,OGAP,M,Head pillow,White,16*1*1,16,CY32G,David,Receive,Put away
TVEs75S4Gr,"TV Esnesih 75"" S4K Grey",TV,Esnesih,"75""",S4K,Grey,8*1*1,2,CS76F,John,Receive,Put away
CuWE18LoWh,Cupboard WENO 1800 Locker White,Cupboard,WENO,1800,Locker,White,8*1*1,1,BK18A,David,Receive,Put away
TVGn424KGr,"TV Gnusmag 42"" 4K Grey",TV,Gnusmag,"42""",4K,Grey,8*1*1,5,DQ42D,Jane,Receive,Put away
LaRe148GWh,"Laptop Rezar 14"" 8GB RAM White",Laptop,Rezar,"14""",8GB RAM,White,16*1*1,1,CH67F,Emily,Receive,Put away
AlYn1732Si,"All-in-one Ynos 17"" 32GB RAM Silver",All-in-one,Ynos,"17""",32GB RAM,Silver,16*1*1,14,DL13F,John,Receive,Put away
AlYn1432Si,"All-in-one Ynos 14"" 32GB RAM Silver",All-in-one,Ynos,"14""",32GB RAM,Silver,16*1*1,13,CJ19H,David,Receive,Put away
NoScA5ruWh,Notebook Scrap A5 ruled White,Notebook,Scrap,A5,ruled,White,48*10*5,474,DO94H,David,Receive,Put away
KeSu45MePi,Keyboard Susa 450 Mechanical Pink,Keyboard,Susa,450,Mechanical,Pink,16*10*1,24,DU88A,Jane,Receive,Put away
MoPH27MeNa,Mouse PH 270 Mechanical Navi,Mouse,PH,270,Mechanical,Navi,16*10*1,135,AG44E,Emily,Receive,Put away
OfSEMAdGr,Office Chair SEWOL M Adjustable Grey,Office Chair,SEWOL,M,Adjustable,Grey,16*1*1,14,AY92A,Amy,Receive,Put away
PeAl24SoGr,Pencil Aloyarc 24 Soluble Grey,Pencil,Aloyarc,24,Soluble,Grey,48*10*5,1179,DY95C,Chris,Receive,Put away
KeHc35ErBl,Keyboard Hcetigol 350 Ergonomic Black,Keyboard,Hcetigol,350,Ergonomic,Black,16*10*1,103,DW60C,John,Receive,Put away
CuQE90FiGr,Cupboard QEKI 900 Filing Grey,Cupboard,QEKI,900,Filing,Grey,8*1*1,8,BL73A,Alex,Receive,Put away
TaTR18WoBl,Table TRAMK 1800 Workstation Black,Table,TRAMK,1800,Workstation,Black,8*1*1,1,DS21C,Jane,Receive,Put away
KeRe27MePi,Keyboard Rerar 270 Mechanical Pink,Keyboard,Rerar,270,Mechanical,Pink,16*10*1,149,DN40H,Jane,Receive,Put away
CaQE18SlBe,Cabinet QEKI 1800 Sliding Beige,Cabinet,QEKI,1800,Sliding,Beige,8*1*1,5,DV22A,Mike,Receive,Put away
TaAE15AdWh,Table AEKI 1500 Adjustable White,Table,AEKI,1500,Adjustable,White,8*1*1,7,CQ04H,Jane,Receive,Put away
CuQE18FiBl,Cupboard QEKI 1800 Filing Black,Cupboard,QEKI,1800,Filing,Black,8*1*1,1,BF35C,John,Receive,Put away
TVYn65S4Si,"TV Ynos 65"" S4K Silver",TV,Ynos,"65""",S4K,Silver,8*1*1,8,BY18E,Laura,Receive,Put away
CuWE90DoWh,Cupboard WENO 900 Door White,Cupboard,WENO,900,Door,White,8*1*1,8,CW62H,Sarah,Receive,Put away
CuWE18FiWh,Cupboard WENO 1800 Filing White,Cupboard,WENO,1800,Filing,White,8*1*1,6,DV45A,Jane,Receive,Put away
LaRe158GSi,"Laptop Rezar 15"" 8GB RAM Silver",Laptop,Rezar,"15""",8GB RAM,Silver,16*1*1,3,CF57C,Sarah,Receive,Put away
NoScA5ruGr,Notebook Scrap A5 ruled Grey,Notebook,Scrap,A5,ruled,Grey,48*10*5,1298,AZ94G,Amy,Receive,Put away
GaXESErGr,Gaming Chair XENO S Ergonomic Grey,Gaming Chair,XENO,S,Ergonomic,Grey,16*1*1,6,BZ73B,Jane,Receive,Put away
LaRe158GSi,"Laptop Rezar 15"" 8GB RAM Silver",Laptop,Rezar,"15""",8GB RAM,Silver,16*1*1,6,DU94D,Alex,Receive,Put away
TVGL42FHGr,"TV GL 42"" FHD Grey",TV,GL,"42""",FHD,Grey,8*1*1,4,AT29A,Alex,Receive,Put away
AlPH15i5Wh,"All-in-one PH 15"" i5 White",All-in-one,PH,"15""",i5,White,16*1*1,10,BG28H,John,Receive,Put away
NoScA4doSi,Notebook Scrap A4 dot Silver,Notebook,Scrap,A4,dot,Silver,48*10*5,808,DZ59E,Laura,Receive,Put away
TaCI15FrWh,Table CITSATNAF 1500 Frame White,Table,CITSATNAF,1500,Frame,White,8*1*1,2,BJ33D,John,Receive,Put away
KeHc45MePi,Keyboard Hcetigol 450 Mechanical Pink,Keyboard,Hcetigol,450,Mechanical,Pink,16*10*1,5,AP10G,Laura,Receive,Put away
KePH35MeBl,Keyboard PH 350 Mechanical Black,Keyboard,PH,350,Mechanical,Black,16*10*1,34,DH10G,Amy,Receive,Put away
GaSELErBl,Gaming Chair SEWOL L Ergonomic Black,Gaming Chair,SEWOL,L,Ergonomic,Black,16*1*1,14,CG52C,Amy,Receive,Put away
PrSoA2LaWh,Printer Sonac A2 Laser White,Printer,Sonac,A2,Laser,White,16*1*1,3,DF59C,Laura,Receive,Put away
LaSu1516Bl,"Laptop Susa 15"" 16GB RAM Black",Laptop,Susa,"15""",16GB RAM,Black,16*1*1,5,DH30A,Chris,Receive,Put away
SPRe24WaGr,SPen Reldeats 24 Watercolour Grey,SPen,Reldeats,24,Watercolour,Grey,48*10*5,2030,DL25H,Jane,Receive,Put away
CaTE12LoBe,Cabinet TEWOL 1200 Locker Beige,Cabinet,TEWOL,1200,Locker,Beige,8*1*1,3,BH90E,Alex,Receive,Put away
MoRe45WiBl,Mouse Rerar 450 Wireled Black,Mouse,Rerar,450,Wireled,Black,16*10*1,99,DU75G,Amy,Receive,Put away
PrSoA3LaWh,Printer Sonac A3 Laser White,Printer,Sonac,A3,Laser,White,16*1*1,9,AY19B,Jane,Receive,Put away
OfXESErWh,Office Chair XENO S Ergonomic White,Office Chair,XENO,S,Ergonomic,White,16*1*1,13,DT96A,Chris,Receive,Put away
KeHc45BlNa,Keyboard Hcetigol 450 Bluetooth Navi,Keyboard,Hcetigol,450,Bluetooth,Navi,16*10*1,136,BS49D,Alex,Receive,Put away
LaPH1416Si,"Laptop PH 14"" 16GB RAM Silver",Laptop,PH,"14""",16GB RAM,Silver,16*1*1,2,AX43A,Emily,Receive,Put away
LaPH17i7Bl,"Laptop PH 17"" i7 Black",Laptop,PH,"17""",i7,Black,16*1*1,7,CR63G,Emily,Receive,Put away
LaYn1532Bl,"Laptop Ynos 15"" 32GB RAM Black",Laptop,Ynos,"15""",32GB RAM,Black,16*1*1,3,CJ21G,Emily,Receive,Put away
GaAEMAdPi,Gaming Chair AEKI M Adjustable Pink,Gaming Chair,AEKI,M,Adjustable,Pink,16*1*1,1,CZ61E,Chris,Receive,Put away
CaWE90FiBl,Cabinet WENO 900 Filing Black,Cabinet,WENO,900,Filing,Black,8*1*1,3,AX51A,Chris,Receive,Put away
SPAl24HePi,SPen Aloyarc 24 Hexagonal Pink,SPen,Aloyarc,24,Hexagonal,Pink,48*10*5,1928,BK37C,Alex,Receive,Put away
PrNoA3MoWh,Printer Nospe A3 Mono White,Printer,Nospe,A3,Mono,White,16*1*1,13,CL49H,John,Receive,Put away
PeRe12SoPi,Pencil Reldeats 12 Soluble Pink,Pencil,Reldeats,12,Soluble,Pink,48*10*5,568,AR53H,Amy,Receive,Put away
TVEs42S4Bl,"TV Esnesih 42"" S4K Black",TV,Esnesih,"42""",S4K,Black,8*1*1,8,CK64C,David,Receive,Put away
PrReA4InWh,Printer Rehtorb A4 Inkjet White,Printer,Rehtorb,A4,Inkjet,White,16*1*1,5,CY61H,Sarah,Receive,Put away
PrSoA2WiWh,Printer Sonac A2 Wifi White,Printer,Sonac,A2,Wifi,White,16*1*1,5,BZ88A,Jane,Receive,Put away
CaQE90LoBl,Cabinet QEKI 900 Locker Black,Cabinet,QEKI,900,Locker,Black,8*1*1,2,DP35F,Mike,Receive,Put away
NoMuA4doBl,Notebook Music A4 dot Black,Notebook,Music,A4,dot,Black,48*10*5,1909,AX71F,Alex,Receive,Put away
OfAELErGr,Office Chair AEKI L Ergonomic Grey,Office Chair,AEKI,L,Ergonomic,Grey,16*1*1,16,CL87C,Sarah,Receive,Put away
OfAELHeBl,Office Chair AEKI L Head pillow Black,Office Chair,AEKI,L,Head pillow,Black,16*1*1,9,CV50D,Amy,Receive,Put away
GaOGMErWh,Gaming Chair OGAP M Ergonomic White,Gaming Chair,OGAP,M,Ergonomic,White,16*1*1,6,AT84D,Emily,Receive,Put away
SPAl50WaWh,SPen Aloyarc 50 Watercolour White,SPen,Aloyarc,50,Watercolour,White,48*10*5,1562,CF08A,Sarah,Receive,Put away
AlRe17i5Bl,"All-in-one Rezar 17"" i5 Black",All-in-one,Rezar,"17""",i5,Black,16*1*1,2,CO34E,Jane,Receive,Put away
CuWE12SlWh,Cupboard WENO 1200 Sliding White,Cupboard,WENO,1200,Sliding,White,8*1*1,5,AR73C,Mike,Receive,Put away
PrNoA3InBl,Printer Nospe A3 Inkjet Black,Printer,Nospe,A3,Inkjet,Black,16*1*1,3,DT01E,Laura,Receive,Put away
CaQE12DoBe,Cabinet QEKI 1200 Door Beige,Cabinet,QEKI,1200,Door,Beige,8*1*1,2,CO57F,Alex,Receive,Put away
PrNoA2AlMi,Printer Nospe A2 All-in-one Mix,Printer,Nospe,A2,All-in-one,Mix,16*1*1,11,BL55D,John,Receive,Put away
CuWE90DoWh,Cupboard WENO 900 Door White,Cupboard,WENO,900,Door,White,8*1*1,6,CG54H,David,Receive,Put away
DrQE12DoGr,Drawer QEKI 1200 Door Grey,Drawer,QEKI,1200,Door,Grey,8*1*1,8,AN38H,Jane,Receive,Put away
OfAESHeGr,Office Chair AEKI S Head pillow Grey,Office Chair,AEKI,S,Head pillow,Grey,16*1*1,8,DS57B,Sarah,Receive,Put away
AlOv148GBl,"All-in-one Ovonel 14"" 8GB RAM Black",All-in-one,Ovonel,"14""",8GB RAM,Black,16*1*1,11,DQ87H,Mike,Receive,Put away
DrRG12SlBe,Drawer RGAP 1200 Sliding Beige,Drawer,RGAP,1200,Sliding,Beige,8*1*1,7,AR57F,Emily,Receive,Put away
AlSu14i5Wh,"All-in-one Susa 14"" i5 White",All-in-one,Susa,"14""",i5,White,16*1*1,8,AL97H,David,Receive,Put away
NoExA3liSi,Notebook Excercise A3 line Silver,Notebook,Excercise,A3,line,Silver,48*10*5,1968,BJ44E,David,Receive,Put away
DrRG18SlBl,Drawer RGAP 1800 Sliding Black,Drawer,RGAP,1800,Sliding,Black,8*1*1,8,AG51F,Sarah,Receive,Put away
CaWE18LoWh,Cabinet WENO 1800 Locker White,Cabinet,WENO,1800,Locker,White,8*1*1,4,DN85B,Amy,Receive,Put away
LaRe1716Wh,"Laptop Rezar 17"" 16GB RAM White",Laptop,Rezar,"17""",16GB RAM,White,16*1*1,7,DU31D,Mike,Receive,Put away
MoSu45BlBl,Mouse Susa 450 Bluetooth Black,Mouse,Susa,450,Bluetooth,Black,16*10*1,23,BK09D,Mike,Receive,Put away
TaTR10AuWh,Table TRAMA 1000 Auto Adjustable White,Table,TRAMK,1000,Auto Adjustable,White,8*1*1,4,AH08D,Alex,Receive,Put away
TVYn50FHBl,"TV Ynos 50"" FHD Black",TV,Ynos,"50""",FHD,Black,8*1*1,3,BM18B,Jane,Receive,Put away
LaPH14i5Gr,"Laptop PH 14"" i5 Grey",Laptop,PH,"14""",i5,Grey,16*1*1,6,AO28D,David,Receive,Put away
TVEs42S4Bl,"TV Esnesih 42"" S4K Black",TV,Esnesih,"42""",S4K,Black,8*1*1,1,BS57G,Emily,Receive,Put away
TVGL654KBl,"TV GL 65"" 4K Black",TV,GL,"65""",4K,Black,8*1*1,2,DL59B,Sarah,Receive,Put away
DrRG90FiWh,Drawer RGAP 900 Filing White,Drawer,RGAP,900,Filing,White,8*1*1,4,BU81G,Emily,Receive,Put away
TVEs75FHGr,"TV Esnesih 75"" FHD Grey",TV,Esnesih,"75""",FHD,Grey,8*1*1,6,BT06F,Laura,Receive,Put away
LaPH1532Si,"Laptop PH 15"" 32GB RAM Silver",Laptop,PH,"15""",32GB RAM,Silver,16*1*1,2,DH51C,Alex,Receive,Put away
TVEs50S4Wh,"TV Esnesih 50"" S4K White",TV,Esnesih,"50""",S4K,White,8*1*1,8,CV07F,Mike,Receive,Put away
KeHc27BlPi,Keyboard Hcetigol 270 Bluetooth Pink,Keyboard,Hcetigol,270,Bluetooth,Pink,16*10*1,159,AX05G,Amy,Receive,Put away
AlRe1732Gr,"All-in-one Rezar 17"" 32GB RAM Grey",All-in-one,Rezar,"17""",32GB RAM,Grey,16*1*1,12,DL64H,Sarah,Receive,Put away
NoGrA5ruSi,Notebook Graph A5 ruled Silver,Notebook,Graph,A5,ruled,Silver,48*10*5,875,BT50A,Jane,Receive,Put away
AlSu148GBl,"All-in-one Susa 14"" 8GB RAM Black",All-in-one,Susa,"14""",8GB RAM,Black,16*1*1,3,DI29H,Laura,Receive,Put away
LaYn1416Si,"Laptop Ynos 14"" 16GB RAM Silver",Laptop,Ynos,"14""",16GB RAM,Silver,16*1*1,13,AO90H,Mike,Receive,Put away
TVEs324KSi,"TV Esnesih 32"" 4K Silver",TV,Esnesih,"32""",4K,Silver,8*1*1,2,CH08H,David,Receive,Put away
AlOv1716Wh,"All-in-one Ovonel 17"" 16GB RAM White",All-in-one,Ovonel,"17""",16GB RAM,White,16*1*1,15,BH72H,David,Receive,Put away
GaAEMErBl,Gaming Chair AEKI M Ergonomic Black,Gaming Chair,AEKI,M,Ergonomic,Black,16*1*1,16,CM14E,Alex,Receive,Put away
CaQE18LoBe,Cabinet QEKI 1800 Locker Beige,Cabinet,QEKI,1800,Locker,Beige,8*1*1,7,BP78A,Emily,Receive,Put away
AlYn15i5Gr,"All-in-one Ynos 15"" i5 Grey",All-in-one,Ynos,"15""",i5,Grey,16*1*1,10,BU94A,Laura,Receive,Put away
CuTE12LoGr,Cupboard TEWOL 1200 Locker Grey,Cupboard,TEWOL,1200,Locker,Grey,8*1*1,2,DR16B,Laura,Receive,Put away
SPAl12WaBl,SPen Aloyarc 12 Watercolour Black,SPen,Aloyarc,12,Watercolour,Black,48*10*5,459,BP56F,Amy,Receive,Put away
OfOGSHeGr,Office Chair OGAP S Head pillow Grey,Office Chair,OGAP,S,Head pillow,Grey,16*1*1,11,AM23A,Mike,Receive,Put away
CuWE12FiGr,Cupboard WENO 1200 Filing Grey,Cupboard,WENO,1200,Filing,Grey,8*1*1,5,BP34B,David,Receive,Put away
OfAEMLePi,Office Chair AEKI M Leather Pink,Office Chair,AEKI,M,Leather,Pink,16*1*1,6,CW32B,David,Receive,Put away
NoExA5liBl,Notebook Excercise A5 line Black,Notebook,Excercise,A5,line,Black,48*10*5,132,BW40E,Jane,Receive,Put away
TVEs32S4Wh,"TV Esnesih 32"" S4K White",TV,Esnesih,"32""",S4K,White,8*1*1,6,BZ49H,Amy,Receive,Put away
TaCI10AuBl,Table CITSATNAF 1000 Auto Adjustable Black,Table,CITSATNAF,1000,Auto Adjustable,Black,8*1*1,3,CH57D,Emily,Receive,Put away
AlYn1416Wh,"All-in-one Ynos 14"" 16GB RAM White",All-in-one,Ynos,"14""",16GB RAM,White,16*1*1,14,CV74H,John,Receive,Put away
TVGL65SFGr,"TV GL 65"" SFHD Grey",TV,GL,"65""",SFHD,Grey,8*1*1,2,DY77B,Amy,Receive,Put away
MoSu27BlWh,Mouse Susa 270 Bluetooth White,Mouse,Susa,270,Bluetooth,White,16*10*1,102,DI67E,Sarah,Receive,Put away
TVGn75SFSi,"TV Gnusmag 75"" SFHD Silver",TV,Gnusmag,"75""",SFHD,Silver,8*1*1,4,BT01A,Mike,Receive,Put away
PrNoA4LaGr,Printer Nospe A4 Laser Grey,Printer,Nospe,A4,Laser,Grey,16*1*1,7,AH12F,Jane,Receive,Put away
TaTR15WoBl,Table TRAMK 1500 Workstation Black,Table,TRAMA,1500,Workstation,Black,8*1*1,4,AW79B,Emily,Receive,Put away
NoMuA5ruGr,Notebook Music A5 ruled Grey,Notebook,Music,A5,ruled,Grey,48*10*5,202,AL82E,Jane,Receive,Put away
LaSu158GWh,"Laptop Susa 15"" 8GB RAM White",Laptop,Susa,"15""",8GB RAM,White,16*1*1,7,CZ30A,Alex,Receive,Put away
GaAESAdWh,Gaming Chair AEKI S Adjustable White,Gaming Chair,AEKI,S,Adjustable,White,16*1*1,6,CM81B,Amy,Receive,Put away
PrReA2InBl,Printer Rehtorb A2 Inkjet Black,Printer,Rehtorb,A2,Inkjet,Black,16*1*1,15,BR18A,Alex,Receive,Put away
DrQE12FiBe,Drawer QEKI 1200 Filing Beige,Drawer,QEKI,1200,Filing,Beige,8*1*1,7,AX72C,Laura,Receive,Put away
PeNa12SoBl,Pencil Nalin 12 Soluble Black,Pencil,Nalin,12,Soluble,Black,48*10*5,1231,AM72E,Laura,Receive,Put away
TVGL32FHBl,"TV GL 32"" FHD Black",TV,GL,"32""",FHD,Black,8*1*1,4,DL66E,John,Receive,Put away
GaOGMErGr,Gaming Chair OGAP M Ergonomic Grey,Gaming Chair,OGAP,M,Ergonomic,Grey,16*1*1,3,BR15E,David,Receive,Put away
LaYn1716Bl,"Laptop Ynos 17"" 16GB RAM Black",Laptop,Ynos,"17""",16GB RAM,Black,16*1*1,7,AX51A,Sarah,Receive,Put away
OfOGSHeWh,Office Chair OGAP S Head pillow White,Office Chair,OGAP,S,Head pillow,White,16*1*1,1,CG27D,Amy,Receive,Put away
OfOGMAdBl,Office Chair OGAP M Adjustable Black,Office Chair,OGAP,M,Adjustable,Black,16*1*1,7,BU49F,Emily,Receive,Put away
TaCI10AuSi,Table CITSATNAF 1000 Auto Adjustable Silver,Table,CITSATNAF,1000,Auto Adjustable,Silver,8*1*1,8,AV93F,Sarah,Receive,Put away
LaYn1416Bl,"Laptop Ynos 14"" 16GB RAM Black",Laptop,Ynos,"14""",16GB RAM,Black,16*1*1,15,DK71E,Alex,Receive,Put away
LaPH14i5Bl,"Laptop PH 14"" i5 Black",Laptop,PH,"14""",i5,Black,16*1*1,15,BO06C,Mike,Receive,Put away
