Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
KeHc35BlNa,Keyboard Hcetigol 350 Bluetooth Navi,Keyboard,Hcetigol,350,Bluetooth,Navi,16*10*1,97,DU10D,John,Despatch,30070,Pick
DrWE12SlWh,Drawer WENO 1200 Sliding White,Drawer,WENO,1200,Sliding,White,8*1*1,8,BU26F,Amy,Despatch,30093,Pick
NoExA5liWh,Notebook Excercise A5 line White,Notebook,Excercise,A5,line,White,48*10*5,2400,CI49A,Amy,Despatch,30079,Pick
KeRe35WiBl,Keyboard Rerar 350 Wireled Black,Keyboard,Rerar,350,Wireled,Black,16*10*1,157,CQ82G,Chris,Despatch,30074,Pick
TaTR18WoWh,Table TRAMK 1800 Workstation White,Table,TRAMK,1800,Workstation,White,8*1*1,8,AS74C,John,Despatch,30095,Pick
TVGL50SFWh,"TV GL 50"" SFHD White",TV,GL,"50""",SFHD,White,8*1*1,7,DH67B,Sarah,Despatch,30082,Pick
LaPH1716Bl,"Laptop PH 17"" 16GB RAM Black",Laptop,PH,"17""",16GB RAM,Black,16*1*1,16,BU11C,Sarah,Despatch,30080,Pick
NoExA5doGr,Notebook Excercise A5 dot Grey,Notebook,Excercise,A5,dot,Grey,48*10*5,668,DO84C,Laura,Despatch,30086,Pick
KeSu45WiNa,Keyboard Susa 450 Wireled Navi,Keyboard,Susa,450,Wireled,Navi,16*10*1,41,AG54D,Amy,Despatch,30072,Pick
TaTR10AuBl,Table TRAMK 1000 Auto Adjustable Black,Table,TRAMK,1000,Auto Adjustable,Black,8*1*1,7,AV71H,Amy,Despatch,30052,Pick
CuTE18FiBe,Cupboard TEWOL 1800 Filing Beige,Cupboard,TEWOL,1800,Filing,Beige,8*1*1,8,BS63E,Emily,Despatch,30081,Pick
LaPH1432Wh,"Laptop PH 14"" 32GB RAM White",Laptop,PH,"14""",32GB RAM,White,16*1*1,3,BN12G,Amy,Despatch,30099,Pick
PrNoA4InGr,Printer Nospe A4 Inkjet Grey,Printer,Nospe,A4,Inkjet,Grey,16*1*1,16,BU12D,Mike,Despatch,30003,Pick
PeNa24WaGr,Pencil Nalin 24 Watercolour Grey,Pencil,Nalin,24,Watercolour,Grey,48*10*5,2400,BF53G,David,Despatch,30067,Pick
LaPH17i7Si,"Laptop PH 17"" i7 Silver",Laptop,PH,"17""",i7,Silver,16*1*1,16,CN14F,David,Despatch,30037,Pick
LaSu14i5Si,"Laptop Susa 14"" i5 Silver",Laptop,Susa,"14""",i5,Silver,16*1*1,16,AL39G,Chris,Despatch,30096,Pick
CuWE90DoBl,Cupboard WENO 900 Door Black,Cupboard,WENO,900,Door,Black,8*1*1,3,BW96F,Emily,Despatch,30031,Pick
TVEs50SFSi,"TV Esnesih 50"" SFHD Silver",TV,Esnesih,"50""",SFHD,Silver,8*1*1,8,AW14B,Emily,Despatch,30060,Pick
OfXELLePi,Office Chair XENO L Leather Pink,Office Chair,XENO,L,Leather,Pink,16*1*1,9,CJ05A,Chris,Despatch,30090,Pick
CuRG90FiBe,Cupboard RGAP 900 Filing Beige,Cupboard,RGAP,900,Filing,Beige,8*1*1,8,AF41H,Emily,Despatch,30033,Pick
CaWE90FiGr,Cabinet WENO 900 Filing Grey,Cabinet,WENO,900,Filing,Grey,8*1*1,5,CI29H,Laura,Despatch,30054,Pick
CaQE18SlBl,Cabinet QEKI 1800 Sliding Black,Cabinet,QEKI,1800,Sliding,Black,8*1*1,6,CN32C,David,Despatch,30049,Pick
CuTE18FiBl,Cupboard TEWOL 1800 Filing Black,Cupboard,TEWOL,1800,Filing,Black,8*1*1,7,CO89C,David,Despatch,30051,Pick
MoRe27BlNa,Mouse Rerar 270 Bluetooth Navi,Mouse,Rerar,270,Bluetooth,Navi,16*10*1,160,CZ24D,Sarah,Despatch,30065,Pick
PrNoA4AlBl,Printer Nospe A4 All-in-one Black,Printer,Nospe,A4,All-in-one,Black,16*1*1,15,DZ29B,John,Despatch,30074,Pick
AlOv14i7Gr,"All-in-one Ovonel 14"" i7 Grey",All-in-one,Ovonel,"14""",i7,Grey,16*1*1,8,AF06B,John,Despatch,30065,Pick
NoMuA4liWh,Notebook Music A4 line White,Notebook,Music,A4,line,White,48*10*5,841,CL13D,Alex,Despatch,30008,Pick
SPRe12HeWh,SPen Reldeats 12 Hexagonal White,SPen,Reldeats,12,Hexagonal,White,48*10*5,1448,BY09A,John,Despatch,30094,Pick
LaYn17i5Wh,"Laptop Ynos 17"" i5 White",Laptop,Ynos,"17""",i5,White,16*1*1,11,BM88G,Mike,Despatch,30085,Pick
PeGi24HeWh,Pencil Gib 24 Hexagonal White,Pencil,Gib,24,Hexagonal,White,48*10*5,2400,BJ85C,Alex,Despatch,30060,Pick
PrSoA4MoBl,Printer Sonac A4 Mono Black,Printer,Sonac,A4,Mono,Black,16*1*1,3,DJ78D,Amy,Despatch,30004,Pick
TaAE15AdBl,Table AEKI 1500 Adjustable Black,Table,AEKI,1500,Adjustable,Black,8*1*1,7,BY67D,Emily,Despatch,30020,Pick
PrReA4WiBl,Printer Rehtorb A4 Wifi Black,Printer,Rehtorb,A4,Wifi,Black,16*1*1,16,AX55H,Alex,Despatch,30045,Pick
CuTE90FiBl,Cupboard TEWOL 900 Filing Black,Cupboard,TEWOL,900,Filing,Black,8*1*1,8,AY86F,Jane,Despatch,30009,Pick
GaOGMErGr,Gaming Chair OGAP M Ergonomic Grey,Gaming Chair,OGAP,M,Ergonomic,Grey,16*1*1,15,CK73E,Jane,Despatch,30099,Pick
LaYn17i5Wh,"Laptop Ynos 17"" i5 White",Laptop,Ynos,"17""",i5,White,16*1*1,16,CF58E,Sarah,Despatch,30043,Pick
PrNoA3MoGr,Printer Nospe A3 Mono Grey,Printer,Nospe,A3,Mono,Grey,16*1*1,13,CQ74A,Sarah,Despatch,30054,Pick
TaCI10FrBl,Table CITSATNAF 1000 Frame Black,Table,CITSATNAF,1000,Frame,Black,8*1*1,8,BF13F,Emily,Despatch,30063,Pick
AlOv1432Wh,"All-in-one Ovonel 14"" 32GB RAM White",All-in-one,Ovonel,"14""",32GB RAM,White,16*1*1,4,DY01F,Sarah,Despatch,30038,Pick
NoMuA4doBl,Notebook Music A4 dot Black,Notebook,Music,A4,dot,Black,48*10*5,2400,DL29G,Emily,Despatch,30077,Pick
LaPH14i5Gr,"Laptop PH 14"" i5 Grey",Laptop,PH,"14""",i5,Grey,16*1*1,16,CV72G,Emily,Despatch,30084,Pick
NoMuA5liWh,Notebook Music A5 line White,Notebook,Music,A5,line,White,48*10*5,680,CM83E,John,Despatch,30035,Pick
MoPH45ErBl,Mouse PH 450 Ergonomic Black,Mouse,PH,450,Ergonomic,Black,16*10*1,88,AW49E,John,Despatch,30069,Pick
PrSoA4WiMi,Printer Sonac A4 Wifi Mix,Printer,Sonac,A4,Wifi,Mix,16*1*1,4,DN05D,Chris,Despatch,30080,Pick
SPAl24WaGr,SPen Aloyarc 24 Watercolour Grey,SPen,Aloyarc,24,Watercolour,Grey,48*10*5,2400,CH69C,Alex,Despatch,30046,Pick
TVYn754KWh,"TV Ynos 75"" 4K White",TV,Ynos,"75""",4K,White,8*1*1,8,AI82F,Chris,Despatch,30056,Pick
TVGL324KSi,"TV GL 32"" 4K Silver",TV,GL,"32""",4K,Silver,8*1*1,1,BI96C,David,Despatch,30019,Pick
PrNoA3InWh,Printer Nospe A3 Inkjet White,Printer,Nospe,A3,Inkjet,White,16*1*1,12,AP98E,Emily,Despatch,30069,Pick
AlYn14i7Bl,"All-in-one Ynos 14"" i7 Black",All-in-one,Ynos,"14""",i7,Black,16*1*1,3,AJ49B,David,Despatch,30040,Pick
GaOGSErWh,Gaming Chair OGAP S Ergonomic White,Gaming Chair,OGAP,S,Ergonomic,White,16*1*1,16,CI46D,Amy,Despatch,30078,Pick
TVYn50S4Si,"TV Ynos 50"" S4K Silver",TV,Ynos,"50""",S4K,Silver,8*1*1,8,AH93E,David,Despatch,30028,Pick
PrReA3MoBl,Printer Rehtorb A3 Mono Black,Printer,Rehtorb,A3,Mono,Black,16*1*1,1,AK46D,Sarah,Despatch,30005,Pick
GaXEMAdWh,Gaming Chair XENO M Adjustable White,Gaming Chair,XENO,M,Adjustable,White,16*1*1,1,CG91A,Chris,Despatch,30036,Pick
LaYn14i5Wh,"Laptop Ynos 14"" i5 White",Laptop,Ynos,"14""",i5,White,16*1*1,16,AI97E,Chris,Despatch,30040,Pick
MoHc27ErBl,Mouse Hcetigol 270 Ergonomic Black,Mouse,Hcetigol,270,Ergonomic,Black,16*10*1,49,DY08C,John,Despatch,30041,Pick
MoPH45WiNa,Mouse PH 450 Wireled Navi,Mouse,PH,450,Wireled,Navi,16*10*1,145,CO16A,Jane,Despatch,30097,Pick
NoScA5ruGr,Notebook Scrap A5 ruled Grey,Notebook,Scrap,A5,ruled,Grey,48*10*5,1462,BU69D,Amy,Despatch,30038,Pick
CuRG90FiWh,Cupboard RGAP 900 Filing White,Cupboard,RGAP,900,Filing,White,8*1*1,8,BQ27G,Chris,Despatch,30093,Pick
PrNoA4InGr,Printer Nospe A4 Inkjet Grey,Printer,Nospe,A4,Inkjet,Grey,16*1*1,10,BG12G,Mike,Despatch,30059,Pick
KeSu35WiWh,Keyboard Susa 350 Wireled White,Keyboard,Susa,350,Wireled,White,16*10*1,160,CS31E,Sarah,Despatch,30025,Pick
LaYn148GWh,"Laptop Ynos 14"" 8GB RAM White",Laptop,Ynos,"14""",8GB RAM,White,16*1*1,16,AI26H,Laura,Despatch,30057,Pick
LaPH15i7Bl,"Laptop PH 15"" i7 Black",Laptop,PH,"15""",i7,Black,16*1*1,16,CK67E,Chris,Despatch,30067,Pick
AlOv15i5Gr,"All-in-one Ovonel 15"" i5 Grey",All-in-one,Ovonel,"15""",i5,Grey,16*1*1,16,DW48F,Alex,Despatch,30047,Pick
OfOGSAdGr,Office Chair OGAP S Adjustable Grey,Office Chair,OGAP,S,Adjustable,Grey,16*1*1,16,BW16G,Emily,Despatch,30041,Pick
MoSu45ErBl,Mouse Susa 450 Ergonomic Black,Mouse,Susa,450,Ergonomic,Black,16*10*1,160,BQ21B,Mike,Despatch,30098,Pick
TVEs504KBl,"TV Esnesih 50"" 4K Black",TV,Esnesih,"50""",4K,Black,8*1*1,8,AQ41D,David,Despatch,30039,Pick
TVYn654KSi,"TV Ynos 65"" 4K Silver",TV,Ynos,"65""",4K,Silver,8*1*1,8,AZ05B,Laura,Despatch,30099,Pick
TaCI18AuWh,Table CITSATNAF 1800 Auto Adjustable White,Table,CITSATNAF,1800,Auto Adjustable,White,8*1*1,8,BT81G,David,Despatch,30010,Pick
TVGL32S4Bl,"TV GL 32"" S4K Black",TV,GL,"32""",S4K,Black,8*1*1,1,CS02C,David,Despatch,30071,Pick
PrPHA4AlMi,Printer PH A4 All-in-one Mix,Printer,PH,A4,All-in-one,Mix,16*1*1,16,DY44C,Emily,Despatch,30023,Pick
CaTE12SlGr,Cabinet TEWOL 1200 Sliding Grey,Cabinet,TEWOL,1200,Sliding,Grey,8*1*1,5,AO70C,David,Despatch,30058,Pick
CuWE90DoBl,Cupboard WENO 900 Door Black,Cupboard,WENO,900,Door,Black,8*1*1,8,AX19D,Chris,Despatch,30024,Pick
LaPH158GGr,"Laptop PH 15"" 8GB RAM Grey",Laptop,PH,"15""",8GB RAM,Grey,16*1*1,16,DS39B,Emily,Despatch,30037,Pick
AlRe148GWh,"All-in-one Rezar 14"" 8GB RAM White",All-in-one,Rezar,"14""",8GB RAM,White,16*1*1,7,CG59E,Jane,Despatch,30002,Pick
TVYn65SFGr,"TV Ynos 65"" SFHD Grey",TV,Ynos,"65""",SFHD,Grey,8*1*1,8,BY03H,Mike,Despatch,30008,Pick
PeGi24WaWh,Pencil Gib 24 Watercolour White,Pencil,Gib,24,Watercolour,White,48*10*5,753,CG90E,Mike,Despatch,30030,Pick
LaYn17i5Gr,"Laptop Ynos 17"" i5 Grey",Laptop,Ynos,"17""",i5,Grey,16*1*1,16,CJ41D,Sarah,Despatch,30024,Pick
CuWE12FiWh,Cupboard WENO 1200 Filing White,Cupboard,WENO,1200,Filing,White,8*1*1,8,DG21A,Mike,Despatch,30055,Pick
TVGn504KWh,"TV Gnusmag 50"" 4K White",TV,Gnusmag,"50""",4K,White,8*1*1,8,CV78A,Amy,Despatch,30091,Pick
PeGi50HeWh,Pencil Gib 50 Hexagonal White,Pencil,Gib,50,Hexagonal,White,48*10*5,2400,DL49C,Laura,Despatch,30009,Pick
SPGi50SoWh,SPen Gib 50 Soluble White,SPen,Gib,50,Soluble,White,48*10*5,1678,CJ54F,Jane,Despatch,30008,Pick
PrNoA4InGr,Printer Nospe A4 Inkjet Grey,Printer,Nospe,A4,Inkjet,Grey,16*1*1,7,BG70H,Laura,Despatch,30049,Pick
AlPH1732Si,"All-in-one PH 17"" 32GB RAM Silver",All-in-one,PH,"17""",32GB RAM,Silver,16*1*1,16,AL29G,Laura,Despatch,30089,Pick
CaQE90DoGr,Cabinet QEKI 900 Door Grey,Cabinet,QEKI,900,Door,Grey,8*1*1,8,CS26H,John,Despatch,30028,Pick
CuWE12FiGr,Cupboard WENO 1200 Filing Grey,Cupboard,WENO,1200,Filing,Grey,8*1*1,8,AS45A,Mike,Despatch,30008,Pick
PrReA3AlGr,Printer Rehtorb A3 All-in-one Grey,Printer,Rehtorb,A3,All-in-one,Grey,16*1*1,16,CV61D,Mike,Despatch,30066,Pick
MoRe45BlNa,Mouse Rerar 450 Bluetooth Navi,Mouse,Rerar,450,Bluetooth,Navi,16*10*1,160,CW65F,Laura,Despatch,30021,Pick
PrReA2AlGr,Printer Rehtorb A2 All-in-one Grey,Printer,Rehtorb,A2,All-in-one,Grey,16*1*1,16,AK17E,Emily,Despatch,30065,Pick
KeHc35WiBl,Keyboard Hcetigol 350 Wireled Black,Keyboard,Hcetigol,350,Wireled,Black,16*10*1,160,BO13C,Jane,Despatch,30077,Pick
PrReA2AlWh,Printer Rehtorb A2 All-in-one White,Printer,Rehtorb,A2,All-in-one,White,16*1*1,16,AF42B,Emily,Despatch,30095,Pick
GaAEMHePi,Gaming Chair AEKI M Head pillow Pink,Gaming Chair,AEKI,M,Head pillow,Pink,16*1*1,12,CP38B,Jane,Despatch,30041,Pick
CuWE18FiGr,Cupboard WENO 1800 Filing Grey,Cupboard,WENO,1800,Filing,Grey,8*1*1,3,CI92H,John,Despatch,30046,Pick
TVGL65SFWh,"TV GL 65"" SFHD White",TV,GL,"65""",SFHD,White,8*1*1,3,AZ54F,Jane,Despatch,30054,Pick
LaYn17i5Gr,"Laptop Ynos 17"" i5 Grey",Laptop,Ynos,"17""",i5,Grey,16*1*1,16,CM36C,Sarah,Despatch,30009,Pick
TVGL504KGr,"TV GL 50"" 4K Grey",TV,GL,"50""",4K,Grey,8*1*1,8,DZ54H,John,Despatch,30058,Pick
DrWE90FiBe,Drawer WENO 900 Filing Beige,Drawer,WENO,900,Filing,Beige,8*1*1,1,DV77E,Chris,Despatch,30010,Pick
CaQE18DoBe,Cabinet QEKI 1800 Door Beige,Cabinet,QEKI,1800,Door,Beige,8*1*1,8,BQ55G,John,Despatch,30075,Pick
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,8,AW17B,Mike,Despatch,30066,Pick
TVGn75FHBl,"TV Gnusmag 75"" FHD Black",TV,Gnusmag,"75""",FHD,Black,8*1*1,5,DZ84A,Emily,Despatch,30094,Pick
PrSoA3AlBl,Printer Sonac A3 All-in-one Black,Printer,Sonac,A3,All-in-one,Black,16*1*1,16,AJ75E,Alex,Despatch,30093,Pick
TaTR10FrSi,Table TRAMA 1000 Frame Silver,Table,TRAMA,1000,Frame,Silver,8*1*1,8,DU25H,Alex,Despatch,30001,Pick
CaTE18FiWh,Cabinet TEWOL 1800 Filing White,Cabinet,TEWOL,1800,Filing,White,8*1*1,8,AQ64H,Jane,Despatch,30075,Pick
TVEs42S4Bl,"TV Esnesih 42"" S4K Black",TV,Esnesih,"42""",S4K,Black,8*1*1,8,BL36F,Laura,Despatch,30057,Pick
TaTR18AdGr,Table TRAMK 1800 Adjustable Grey,Table,TRAMK,1800,Adjustable,Grey,8*1*1,5,AQ78B,Jane,Despatch,30021,Pick
AlRe1716Wh,"All-in-one Rezar 17"" 16GB RAM White",All-in-one,Rezar,"17""",16GB RAM,White,16*1*1,4,AU63A,Amy,Despatch,30044,Pick
DrWE18DoBe,Drawer WENO 1800 Door Beige,Drawer,WENO,1800,Door,Beige,8*1*1,8,CN48H,David,Despatch,30036,Pick
NoExA5ruBl,Notebook Excercise A5 ruled Black,Notebook,Excercise,A5,ruled,Black,48*10*5,1129,BM04E,Amy,Despatch,30025,Pick
GaXESErBl,Gaming Chair XENO S Ergonomic Black,Gaming Chair,XENO,S,Ergonomic,Black,16*1*1,6,AQ57C,Laura,Despatch,30078,Pick
DrTE90DoGr,Drawer TEWOL 900 Door Grey,Drawer,TEWOL,900,Door,Grey,8*1*1,1,AL69B,Chris,Despatch,30092,Pick
CuWE12FiWh,Cupboard WENO 1200 Filing White,Cupboard,WENO,1200,Filing,White,8*1*1,8,BJ84D,David,Despatch,30087,Pick
LaYn15i7Gr,"Laptop Ynos 15"" i7 Grey",Laptop,Ynos,"15""",i7,Grey,16*1*1,16,DI43D,Amy,Despatch,30005,Pick
DrRG12LoGr,Drawer RGAP 1200 Locker Grey,Drawer,RGAP,1200,Locker,Grey,8*1*1,8,BP29G,Alex,Despatch,30010,Pick
DrTE12LoWh,Drawer TEWOL 1200 Locker White,Drawer,TEWOL,1200,Locker,White,8*1*1,5,AX38H,Laura,Despatch,30036,Pick
PrSoA4LaWh,Printer Sonac A4 Laser White,Printer,Sonac,A4,Laser,White,16*1*1,14,DI55A,David,Despatch,30003,Pick
DrWE12LoWh,Drawer WENO 1200 Locker White,Drawer,WENO,1200,Locker,White,8*1*1,7,DW47C,Jane,Despatch,30094,Pick
KeHc45WiWh,Keyboard Hcetigol 450 Wireled White,Keyboard,Hcetigol,450,Wireled,White,16*10*1,118,AN34D,Jane,Despatch,30079,Pick
TVYn324KWh,"TV Ynos 32"" 4K White",TV,Ynos,"32""",4K,White,8*1*1,8,CF31E,Jane,Despatch,30070,Pick
MoRe45ErPi,Mouse Rerar 450 Ergonomic Pink,Mouse,Rerar,450,Ergonomic,Pink,16*10*1,20,AF04D,Jane,Despatch,30055,Pick
CaWE18LoGr,Cabinet WENO 1800 Locker Grey,Cabinet,WENO,1800,Locker,Grey,8*1*1,8,BY84C,Emily,Despatch,30047,Pick
PrNoA3InWh,Printer Nospe A3 Inkjet White,Printer,Nospe,A3,Inkjet,White,16*1*1,16,BP02A,Jane,Despatch,30088,Pick
LaPH1716Wh,"Laptop PH 17"" 16GB RAM White",Laptop,PH,"17""",16GB RAM,White,16*1*1,3,BI35H,John,Despatch,30053,Pick
LaRe1716Bl,"Laptop Rezar 17"" 16GB RAM Black",Laptop,Rezar,"17""",16GB RAM,Black,16*1*1,16,CN15F,Chris,Despatch,30031,Pick
TVYn65S4Si,"TV Ynos 65"" S4K Silver",TV,Ynos,"65""",S4K,Silver,8*1*1,8,BL51G,Mike,Despatch,30077,Pick
CuRG90SlBl,Cupboard RGAP 900 Sliding Black,Cupboard,RGAP,900,Sliding,Black,8*1*1,8,DM82B,Laura,Despatch,30081,Pick
LaPH1532Wh,"Laptop PH 15"" 32GB RAM White",Laptop,PH,"15""",32GB RAM,White,16*1*1,16,CT70G,John,Despatch,30006,Pick
AlOv1516Wh,"All-in-one Ovonel 15"" 16GB RAM White",All-in-one,Ovonel,"15""",16GB RAM,White,16*1*1,15,BQ47B,Chris,Despatch,30082,Pick
DrRG18SlBl,Drawer RGAP 1800 Sliding Black,Drawer,RGAP,1800,Sliding,Black,8*1*1,5,CS23A,Alex,Despatch,30022,Pick
OfOGLHeGr,Office Chair OGAP L Head pillow Grey,Office Chair,OGAP,L,Head pillow,Grey,16*1*1,7,CQ09B,John,Despatch,30060,Pick
DrQE18DoGr,Drawer QEKI 1800 Door Grey,Drawer,QEKI,1800,Door,Grey,8*1*1,8,AT07C,Amy,Despatch,30065,Pick
MoPH35WiPi,Mouse PH 350 Wireled Pink,Mouse,PH,350,Wireled,Pink,16*10*1,57,BJ87H,Emily,Despatch,30001,Pick
KeRe35MeBl,Keyboard Rerar 350 Mechanical Black,Keyboard,Rerar,350,Mechanical,Black,16*10*1,160,CM93H,Alex,Despatch,30006,Pick
DrTE90FiBl,Drawer TEWOL 900 Filing Black,Drawer,TEWOL,900,Filing,Black,8*1*1,8,CO68B,Sarah,Despatch,30048,Pick
MoSu35MeNa,Mouse Susa 350 Mechanical Navi,Mouse,Susa,350,Mechanical,Navi,16*10*1,136,DO74B,Mike,Despatch,30074,Pick
PrSoA4LaWh,Printer Sonac A4 Laser White,Printer,Sonac,A4,Laser,White,16*1*1,16,BG98B,David,Despatch,30011,Pick
MoPH35ErNa,Mouse PH 350 Ergonomic Navi,Mouse,PH,350,Ergonomic,Navi,16*10*1,160,BT27A,John,Despatch,30016,Pick
DrRG90FiBe,Drawer RGAP 900 Filing Beige,Drawer,RGAP,900,Filing,Beige,8*1*1,8,AS12F,Amy,Despatch,30025,Pick
CaWE12SlWh,Cabinet WENO 1200 Sliding White,Cabinet,WENO,1200,Sliding,White,8*1*1,8,AU11D,Chris,Despatch,30027,Pick
MoSu27MeBl,Mouse Susa 270 Mechanical Black,Mouse,Susa,270,Mechanical,Black,16*10*1,77,BZ12C,Sarah,Despatch,30081,Pick
KeHc45MePi,Keyboard Hcetigol 450 Mechanical Pink,Keyboard,Hcetigol,450,Mechanical,Pink,16*10*1,51,AN23F,Emily,Despatch,30081,Pick
CaTE90FiBl,Cabinet TEWOL 900 Filing Black,Cabinet,TEWOL,900,Filing,Black,8*1*1,5,AZ20F,David,Despatch,30046,Pick
PeRe50WaWh,Pencil Reldeats 50 Watercolour White,Pencil,Reldeats,50,Watercolour,White,48*10*5,456,CJ45H,Amy,Despatch,30098,Pick
DrQE90DoGr,Drawer QEKI 900 Door Grey,Drawer,QEKI,900,Door,Grey,8*1*1,4,DF84D,John,Despatch,30042,Pick
MoRe27MeWh,Mouse Rerar 270 Mechanical White,Mouse,Rerar,270,Mechanical,White,16*10*1,160,DM58D,Emily,Despatch,30038,Pick
PrSoA3WiBl,Printer Sonac A3 Wifi Black,Printer,Sonac,A3,Wifi,Black,16*1*1,16,CR61G,Sarah,Despatch,30072,Pick
SPRe50HeGr,SPen Reldeats 50 Hexagonal Grey,SPen,Reldeats,50,Hexagonal,Grey,48*10*5,2400,DM58C,Amy,Despatch,30057,Pick
TVYn65S4Si,"TV Ynos 65"" S4K Silver",TV,Ynos,"65""",S4K,Silver,8*1*1,4,DQ11A,David,Despatch,30000,Pick
KeSu35ErBl,Keyboard Susa 350 Ergonomic Black,Keyboard,Susa,350,Ergonomic,Black,16*10*1,160,AL54D,Emily,Despatch,30028,Pick
AlSu1732Bl,"All-in-one Susa 17"" 32GB RAM Black",All-in-one,Susa,"17""",32GB RAM,Black,16*1*1,16,CY04H,Emily,Despatch,30039,Pick
CaTE18DoGr,Cabinet TEWOL 1800 Door Grey,Cabinet,TEWOL,1800,Door,Grey,8*1*1,8,AG52H,Laura,Despatch,30023,Pick
AlSu178GWh,"All-in-one Susa 17"" 8GB RAM White",All-in-one,Susa,"17""",8GB RAM,White,16*1*1,16,CQ50H,Jane,Despatch,30061,Pick
AlRe1732Bl,"All-in-one Rezar 17"" 32GB RAM Black",All-in-one,Rezar,"17""",32GB RAM,Black,16*1*1,4,AN75C,Alex,Despatch,30084,Pick
DrTE12DoWh,Drawer TEWOL 1200 Door White,Drawer,TEWOL,1200,Door,White,8*1*1,8,BZ87E,Amy,Despatch,30022,Pick
LaOv17i5Gr,"Laptop Ovonel 17"" i5 Grey",Laptop,Ovonel,"17""",i5,Grey,16*1*1,16,AG37E,Jane,Despatch,30026,Pick
MoSu27WiPi,Mouse Susa 270 Wireled Pink,Mouse,Susa,270,Wireled,Pink,16*10*1,160,AH67G,Mike,Despatch,30059,Pick
TaAE15AuSi,Table AEKI 1500 Auto Adjustable Silver,Table,AEKI,1500,Auto Adjustable,Silver,8*1*1,8,BI67G,Alex,Despatch,30028,Pick
MoPH35ErNa,Mouse PH 350 Ergonomic Navi,Mouse,PH,350,Ergonomic,Navi,16*10*1,160,CH27H,Emily,Despatch,30074,Pick
GaXEMErGr,Gaming Chair XENO M Ergonomic Grey,Gaming Chair,XENO,M,Ergonomic,Grey,16*1*1,16,DM62F,Sarah,Despatch,30022,Pick
CuRG90FiGr,Cupboard RGAP 900 Filing Grey,Cupboard,RGAP,900,Filing,Grey,8*1*1,8,AT40A,Alex,Despatch,30095,Pick
OfSELHeGr,Office Chair SEWOL L Head pillow Grey,Office Chair,SEWOL,L,Head pillow,Grey,16*1*1,16,AW68F,Laura,Despatch,30068,Pick
CuTE12DoGr,Cupboard TEWOL 1200 Door Grey,Cupboard,TEWOL,1200,Door,Grey,8*1*1,4,BR14E,Alex,Despatch,30013,Pick
CuWE90SlWh,Cupboard WENO 900 Sliding White,Cupboard,WENO,900,Sliding,White,8*1*1,2,AX79B,Mike,Despatch,30034,Pick
DrRG12SlBl,Drawer RGAP 1200 Sliding Black,Drawer,RGAP,1200,Sliding,Black,8*1*1,8,DG65C,Chris,Despatch,30052,Pick
KeSu35WiWh,Keyboard Susa 350 Wireled White,Keyboard,Susa,350,Wireled,White,16*10*1,160,BU98C,Emily,Despatch,30019,Pick
PeRe24SoBl,Pencil Reldeats 24 Soluble Black,Pencil,Reldeats,24,Soluble,Black,48*10*5,1106,DP85H,Jane,Despatch,30045,Pick
PrPHA4InWh,Printer PH A4 Inkjet White,Printer,PH,A4,Inkjet,White,16*1*1,16,AL25B,Chris,Despatch,30075,Pick
SPNa50HeGr,SPen Nalin 50 Hexagonal Grey,SPen,Nalin,50,Hexagonal,Grey,48*10*5,2400,BR73E,Jane,Despatch,30088,Pick
TVGn50FHBl,"TV Gnusmag 50"" FHD Black",TV,Gnusmag,"50""",FHD,Black,8*1*1,8,CW91D,Alex,Despatch,30040,Pick
CaQE12DoBl,Cabinet QEKI 1200 Door Black,Cabinet,QEKI,1200,Door,Black,8*1*1,8,AH65B,Sarah,Despatch,30099,Pick
DrRG18SlGr,Drawer RGAP 1800 Sliding Grey,Drawer,RGAP,1800,Sliding,Grey,8*1*1,6,CW68F,Chris,Despatch,30055,Pick
KePH35MeNa,Keyboard PH 350 Mechanical Navi,Keyboard,PH,350,Mechanical,Navi,16*10*1,160,AQ08D,Sarah,Despatch,30007,Pick
AlYn1432Wh,"All-in-one Ynos 14"" 32GB RAM White",All-in-one,Ynos,"14""",32GB RAM,White,16*1*1,16,BO25E,Sarah,Despatch,30005,Pick
GaXEMAdWh,Gaming Chair XENO M Adjustable White,Gaming Chair,XENO,M,Adjustable,White,16*1*1,14,BG63E,David,Despatch,30018,Pick
AlYn1532Si,"All-in-one Ynos 15"" 32GB RAM Silver",All-in-one,Ynos,"15""",32GB RAM,Silver,16*1*1,16,CY26A,Mike,Despatch,30094,Pick
AlSu158GBl,"All-in-one Susa 15"" 8GB RAM Black",All-in-one,Susa,"15""",8GB RAM,Black,16*1*1,16,CM78B,Amy,Despatch,30055,Pick
PrSoA2MoBl,Printer Sonac A2 Mono Black,Printer,Sonac,A2,Mono,Black,16*1*1,16,AV57H,Laura,Despatch,30027,Pick
TVGL65FHGr,"TV GL 65"" FHD Grey",TV,GL,"65""",FHD,Grey,8*1*1,8,AU71H,Amy,Despatch,30048,Pick
LaOv1416Si,"Laptop Ovonel 14"" 16GB RAM Silver",Laptop,Ovonel,"14""",16GB RAM,Silver,16*1*1,3,BT37F,Chris,Despatch,30059,Pick
